DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
18,2,OO,10140,14869,-8,2
14,7,DL,10397,12478,0,-26
21,1,WN,11259,13495,7,18
15,7,WN,13487,11292,1,1
21,3,DL,13198,10397,-4,-7
30,5,AA,13204,13930,-5,-19
13,1,AA,12892,14771,0,-5
11,4,AA,14730,11298,13,101
4,7,UA,12266,12889,0,-14
1,4,EV,11259,10397,-7,-5
8,4,EV,12953,14524,0,0
12,1,EV,12264,14122,10,-5
4,3,DL,10397,12953,-4,-10
26,1,UA,10299,13930,1,-11
15,1,EV,11618,10792,-8,-21
1,3,WN,10140,13232,41,37
13,2,OO,14908,14771,-2,4
1,4,OO,10821,13487,-2,0
19,1,WN,12889,13342,5,10
22,1,WN,14492,13232,-1,-8
20,6,WN,13851,12191,-1,-6
4,7,FL,10397,14635,2,-15
29,3,OO,14771,10800,-5,-16
19,1,OO,10140,11292,-12,-27
17,5,WN,15016,15304,2,0
22,3,AA,13204,13303,4,10
7,5,B6,12478,14747,92,164
15,1,UA,13204,13930,12,5
12,3,DL,13204,12953,-10,-20
22,1,WN,13232,15376,20,24
8,2,WN,10792,10821,-3,-1
22,1,MQ,13303,11066,27,34
17,1,DL,13342,11433,-5,-10
22,3,WN,14107,12889,12,8
8,2,WN,10821,10721,5,8
11,4,AA,12264,11298,84,125
23,2,US,12953,11278,24,-1
18,3,FL,15016,13204,1,9
28,2,DL,11278,10397,-4,-13
27,6,UA,12264,13930,-3,-19
29,1,B6,10529,14843,-2,8
3,1,UA,13930,12264,-2,-3
20,6,YV,13930,12339,68,68
1,6,DL,11193,10397,3,9
13,7,DL,10397,12892,0,9
15,2,EV,11618,11193,-7,-14
5,4,AA,11298,12173,1,-12
3,4,WN,14057,13232,10,29
11,5,AA,14908,13930,0,-12
20,2,DL,13495,10397,-5,-13
4,4,OO,11292,13851,-5,-4
22,1,DL,12339,13487,8,15
30,2,OO,13198,13930,-8,-23
5,3,UA,13495,11292,0,-13
12,7,WN,13796,10800,2,7
20,2,AA,11298,10397,-2,-17
19,6,US,13930,14100,-5,-19
17,3,OO,12892,14869,0,-7
19,3,OO,14869,11292,-3,1
7,7,OO,14869,11292,-3,-20
11,7,WN,14771,12889,53,43
20,2,9E,14869,14683,-8,24
27,7,US,12478,11057,-9,-32
16,7,UA,12266,11618,-3,-24
3,6,DL,13342,10397,-5,-19
26,3,WN,14831,13891,1,-3
6,4,US,11278,13204,-6,-6
2,5,UA,11292,13204,-4,-23
28,5,FL,10397,12953,102,129
1,4,9E,13487,12339,-3,-16
19,4,AS,14747,10299,4,-14
25,4,WN,11292,10423,15,12
11,4,UA,14635,11042,-5,-16
20,2,WN,14057,12889,14,21
13,6,UA,14771,11292,-3,-8
29,3,AS,14057,14831,-10,-9
16,5,OO,11292,10140,-4,-1
29,1,MQ,12953,13487,-12,-21
14,5,DL,10721,13487,-3,-15
1,1,DL,12889,14869,-6,-3
17,3,WN,14831,14057,16,15
18,4,AA,13930,13303,-5,37
26,7,B6,12451,12478,-12,-20
22,7,DL,11278,10397,-1,-9
26,5,UA,10721,14771,-1,15
26,4,AS,14679,10721,1,-4
30,7,UA,12892,11618,9,34
26,5,DL,10397,12892,-3,-16
10,6,DL,11057,10397,-1,-19
17,4,WN,11433,10821,4,2
18,7,UA,14771,13495,-6,-16
9,5,DL,12953,14027,0,-6
10,1,EV,11618,13495,27,38
30,2,AA,10721,13930,-5,8
21,7,B6,11618,11697,0,10
17,1,UA,14771,13930,14,18
19,3,FL,15016,13204,-7,-15
4,4,WN,13487,13232,-1,-16
30,5,DL,12892,10397,-8,1
20,4,US,14100,14492,-2,-4
24,5,DL,14730,10397,-1,12
24,4,WN,10821,10721,0,-5
23,4,AA,12953,13930,241,226
7,5,WN,12892,14683,20,13
18,4,DL,11697,12478,-4,3
20,1,WN,12889,10397,0,-5
18,3,WN,13232,10821,110,126
14,7,WN,12889,14730,3,17
30,2,US,11433,14100,-5,3
10,5,FL,10397,12191,175,161
17,2,AS,14747,12889,-4,0
19,1,EV,12953,11057,-5,-34
9,2,AA,10821,11298,0,-16
18,7,OO,14771,14869,-5,-8
26,5,DL,10423,12478,-4,-15
11,2,WN,12191,14107,21,14
15,2,AA,10693,11298,-10,-10
9,1,DL,10397,13930,-2,-15
14,2,AA,11278,11298,-4,-16
5,3,B6,12892,12478,35,13
20,7,OO,12892,12889,-4,-8
16,4,MQ,10693,12953,26,22
24,4,AA,13303,11278,-3,-17
16,4,WN,14893,10800,7,3
3,1,US,14122,14107,6,17
25,3,EV,11042,13198,-8,-16
16,4,UA,13495,12266,-4,-15
21,6,DL,12478,14747,-6,-22
9,5,VX,14771,10299,36,13
19,1,YV,13931,12264,-10,-13
20,4,AA,12264,11298,-2,-7
7,2,B6,12953,14635,-13,-6
10,3,WN,10693,11042,17,15
1,1,US,10721,12953,-9,-17
9,1,DL,13487,14107,-2,5
29,7,UA,14771,12892,17,7
4,6,US,10721,11278,-11,-19
4,6,WN,10821,12889,6,-19
9,1,9E,14122,13244,-1,-4
5,5,AA,11298,10821,7,9
3,3,MQ,14492,11278,-2,62
20,1,UA,10299,14747,4,-5
7,2,WN,12892,14107,0,-1
30,2,DL,10397,12339,-2,-7
9,4,AA,13303,14771,57,53
9,2,UA,11618,15304,92,72
12,3,US,11057,15016,-3,-9
3,4,9E,13871,13487,-8,-7
19,7,AA,13930,11697,4,1
18,4,WN,14771,14679,-5,-16
12,1,OO,13930,10423,3,17
18,2,DL,13851,10397,-4,0
26,5,AA,13303,11298,4,-5
15,4,WN,14893,14747,2,9
18,7,DL,12478,11433,18,-6
14,7,AS,14747,14908,-6,-12
11,4,WN,14893,14057,0,-9
3,5,WN,14679,10140,-1,-8
16,7,EV,11618,11433,3,-2
12,3,DL,10397,14869,-4,-14
30,3,DL,14843,12478,-5,4
4,4,FL,14635,13342,13,-3
7,7,YV,14107,10423,0,6
4,4,US,14100,14307,-10,-23
15,1,9E,13851,13487,1,-1
18,4,UA,12266,13495,-6,33
11,6,WN,14679,13198,19,27
30,4,WN,10423,12191,2,-12
16,2,AA,12953,11298,26,9
9,1,AA,11298,10693,9,10
1,7,EV,11066,13930,-4,-14
23,2,WN,12889,14492,91,74
17,6,UA,11618,11292,2,-14
31,4,DL,13342,10397,16,7
6,2,AA,13930,11298,0,-23
8,3,OO,11292,15376,64,62
27,2,UA,12892,11618,-1,-16
27,4,FL,12451,10397,-5,9
25,6,B6,12478,13204,5,-19
18,7,UA,11618,11042,-3,-18
14,5,UA,14100,12266,30,33
8,1,UA,12264,14771,10,9
22,1,VX,14771,11618,-5,-38
4,3,WN,10821,11066,0,0
7,3,AA,11298,13204,7,-3
9,2,EV,11433,11057,76,51
7,5,WN,13232,11618,36,24
19,5,UA,11618,13204,35,18
12,4,AS,10299,14057,-6,-14
16,2,UA,12892,12264,-7,-26
2,2,AS,11278,14057,0,-35
3,4,AA,11298,10397,1,-3
21,1,B6,10721,13930,0,10
6,6,UA,13930,12892,12,20
27,6,WN,12889,12339,-1,-2
8,6,B6,14771,11697,2,15
25,3,UA,14908,12266,2,-7
15,3,AA,13930,14771,-3,-30
1,6,B6,14679,10721,-5,-18
1,7,EV,10721,11042,41,19
20,5,B6,12478,10800,-5,-12
31,3,9E,13930,12478,-3,-23
5,7,VX,10721,14771,16,-25
9,2,UA,13930,11618,43,12
13,7,UA,12266,14100,-4,-26
17,2,DL,14771,12478,-6,-33
2,3,EV,13244,12266,-12,-6
2,3,B6,11618,11697,-8,-29
3,3,WN,14057,14107,-1,-18
2,5,B6,12954,14771,125,129
8,2,US,10529,11057,-5,0
8,4,UA,12953,13930,-8,-26
26,5,WN,14057,14831,23,21
19,6,US,14107,12339,35,23
2,2,DL,10397,11278,-4,-21
25,2,FL,13204,10397,-5,-16
17,1,WN,11292,12191,26,13
23,7,UA,12892,12266,6,-16
4,5,UA,14057,12266,-6,-20
23,1,WN,12191,13495,14,8
23,5,HA,13830,12173,15,13
4,4,AA,11298,14730,-3,21
3,4,9E,11278,13244,-8,-20
9,2,WN,14027,10821,5,-6
6,1,MQ,12339,12478,-10,-9
9,4,UA,11618,10721,-1,9
29,4,B6,12953,11697,-9,-31
18,6,B6,15304,14843,-19,-26
27,6,WN,10140,12191,4,-6
17,3,OO,14771,10800,0,0
20,1,EV,12266,13871,5,24
23,2,DL,10397,15304,4,4
22,4,B6,12478,14747,22,20
4,5,EV,12264,11433,-5,-8
27,2,US,11057,11697,-3,-5
4,4,UA,13930,13204,3,9
2,2,UA,10423,14771,33,26
21,5,9E,11193,14100,-4,-4
20,1,DL,12478,12892,0,-34
27,4,US,10721,14100,-1,-9
4,7,B6,12954,14747,-1,-17
16,4,WN,14893,10800,-4,-9
2,2,US,10721,11278,-6,-12
4,7,WN,14679,13232,2,-3
15,2,DL,15016,10397,-4,-12
18,4,AA,13930,11278,-4,13
19,1,MQ,13930,14524,-4,-5
14,7,OO,14831,12892,5,7
30,1,DL,13487,14771,34,27
27,7,DL,12339,11433,16,25
21,3,AA,12953,11298,-7,-25
14,7,EV,12266,11193,-3,-7
17,5,UA,12266,12892,0,-31
19,7,AS,11618,14747,56,42
28,3,B6,12478,11057,170,214
9,1,AA,13303,14843,12,-5
31,4,MQ,11278,14492,-2,-1
5,5,AS,12892,14057,-4,-3
28,7,WN,13931,10397,-6,-12
4,5,HA,13830,12173,-9,-7
21,7,UA,11618,14771,24,23
18,4,DL,10397,11278,-3,-22
3,3,DL,10397,13198,94,74
2,7,AA,11298,15376,62,52
6,4,UA,13204,11292,26,22
12,4,AA,11298,15016,7,10
8,2,EV,11292,12339,37,70
28,7,US,11057,15304,60,53
16,2,WN,13232,11042,15,19
13,4,DL,15304,13487,0,5
4,2,FL,10721,10397,-8,-17
3,5,DL,13303,12953,-3,-15
26,4,US,14107,13487,-2,-25
18,5,AS,14057,14908,-3,-11
29,6,AA,15304,11298,0,-22
2,2,B6,12478,14635,52,42
28,7,EV,11057,12264,22,21
11,4,9E,11066,12478,58,50
7,7,9E,13244,14122,-6,-11
9,2,FL,13232,10397,6,-4
26,7,AA,11298,12173,7,-11
28,2,UA,11292,10299,12,-19
18,6,HA,13830,12173,-5,0
29,1,US,14100,14492,-6,-13
12,5,WN,12892,14893,-2,-8
22,4,FL,13244,10397,-11,-7
19,7,AS,14747,10299,-7,2
3,5,DL,10821,11433,-6,-13
23,7,AA,15304,11298,-2,1
17,1,EV,11618,13851,124,146
30,2,HA,13830,12173,-6,-4
13,7,AA,12339,11298,-4,5
4,4,EV,13871,12266,21,6
2,4,9E,14869,10423,-8,-25
6,5,AS,11278,14747,-12,-32
10,2,EV,12264,11066,-5,-16
16,2,WN,13232,13796,11,-4
29,3,UA,13930,10721,471,460
17,1,AA,14100,13930,3,-23
12,5,AA,11298,13891,-5,-7
19,7,WN,12892,14831,-1,-11
16,2,AA,14492,11298,-4,-14
24,2,EV,12266,13487,-6,-12
21,1,WN,14831,12889,-6,-7
30,3,US,12892,14100,-8,-25
11,5,AA,11298,15016,5,0
22,4,WN,12191,11259,-4,-9
30,4,9E,10529,11193,-13,-21
24,5,EV,11433,12266,8,20
7,7,FL,10821,10397,63,64
15,6,WN,10821,10529,38,35
28,2,WN,14107,14771,74,75
25,5,AS,14107,14747,-9,-20
5,5,WN,10693,11066,11,17
8,4,EV,14122,12953,89,86
12,4,AA,13303,13204,-2,-11
25,7,B6,15304,10721,-5,-4
6,6,WN,15016,14107,0,0
27,1,WN,10821,13342,-3,0
29,1,DL,10397,14492,50,44
12,1,FL,11697,13232,-4,-20
19,4,DL,10693,10397,-4,-17
24,3,US,13930,14107,-3,0
10,5,OO,12954,14869,-7,-7
16,4,FL,13232,13204,-2,-19
15,1,AA,11066,11298,-6,-11
8,1,9E,13487,12264,-4,-16
5,1,DL,10397,11618,-6,-27
14,6,AA,11433,11298,-4,-29
2,4,WN,10693,11697,1,14
19,7,OO,12892,14747,-2,16
5,5,WN,11433,13232,-2,-10
15,2,MQ,12478,11278,0,0
4,2,DL,13204,11193,-5,-12
1,2,OO,13871,13487,-8,-10
9,5,B6,13204,14843,-5,5
13,4,UA,14771,12892,0,12
3,3,DL,12892,10397,-2,-2
31,5,US,11292,14107,-7,3
22,2,UA,14908,12266,-8,-13
2,5,WN,13495,10821,38,21
30,2,F9,12266,11292,-3,-2
29,3,WN,14893,10800,0,-7
6,5,AA,12892,15016,-7,12
30,7,DL,10397,14100,63,44
5,7,WN,14107,13487,0,2
19,6,B6,12478,14771,-5,-10
11,6,US,15304,11057,-2,0
17,4,DL,10299,13487,-5,-15
9,4,AS,14747,14771,4,4
7,1,AA,11298,11292,-1,-13
9,1,WN,14893,14057,18,16
2,5,DL,13487,11057,-2,-17
29,2,DL,10721,13487,-2,1
19,7,B6,12953,13204,-12,-32
1,7,US,14107,14771,17,1
16,7,YV,13931,13930,-3,-11
10,4,AA,13930,12892,2,-7
24,3,AA,12451,11298,35,37
4,5,OO,14869,13891,-2,-7
11,7,UA,11292,12266,38,29
6,4,WN,12889,14679,8,3
18,5,AA,10397,11298,-8,-8
21,7,AA,10721,13930,-8,-28
14,5,UA,11618,10721,-4,-18
24,5,WN,12889,14893,1,-11
7,2,B6,10721,11298,-8,-24
8,7,AA,11298,11066,-3,-3
24,4,VX,12264,14771,-2,-22
11,5,DL,10397,11697,9,2
27,1,US,11298,11057,-3,-7
7,6,F9,14869,11292,-5,-13
5,4,UA,14831,11292,-6,-13
16,2,WN,10821,13232,-2,-18
24,2,MQ,13931,13303,-6,-18
19,5,DL,14027,11433,52,24
5,5,EV,12266,11433,1,20
20,1,B6,13204,14307,-7,-7
25,4,WN,13232,14869,13,12
22,2,OO,12889,12892,-2,-3
5,4,DL,11042,10397,-11,-6
25,3,UA,14771,13930,-7,-24
22,4,FL,10397,11278,4,-7
20,7,9E,11292,13244,-4,-8
11,7,9E,13244,13198,-10,-20
21,5,WN,14747,13232,85,83
28,7,FL,10397,13342,45,43
19,4,AA,11298,13930,191,173
4,2,DL,10397,11057,-3,-6
17,3,WN,12889,14869,92,85
28,6,WN,13232,13198,-5,-7
25,2,EV,11433,11618,46,38
9,2,DL,12451,10397,-4,-5
14,7,AA,11298,14492,-3,-6
22,1,OO,13930,11433,-7,-16
28,3,DL,13487,11433,1,7
6,6,B6,12478,10423,6,17
3,6,AA,14869,11298,-5,-11
15,6,WN,11697,14307,0,9
20,2,WN,12892,10397,20,15
19,4,DL,10397,14027,-2,-12
12,4,UA,12892,10821,117,111
21,3,MQ,13930,11618,-2,-5
3,6,WN,15304,12191,-1,-8
25,6,B6,10423,13204,7,-12
27,1,WN,11433,10821,-2,-19
8,6,AS,12892,14057,-8,-22
7,6,AA,10423,11298,-10,-21
21,2,AA,11298,13930,59,60
18,4,EV,13930,11433,-3,-11
5,5,UA,12892,11618,3,0
26,5,VX,12478,14771,31,20
22,6,AS,14747,14831,-2,-11
23,2,DL,14908,13487,-3,-17
14,7,AA,13830,11298,4,5
15,1,OO,11292,15376,-5,6
31,3,WN,10800,14107,-3,-9
8,1,UA,10529,13930,91,81
20,4,WN,10693,13204,-3,-10
20,7,B6,13495,12478,36,24
19,5,US,10821,11057,-1,13
10,1,MQ,12953,14492,37,27
3,2,UA,14771,12889,-12,-15
7,7,AA,10721,12892,0,-7
13,6,EV,13931,11618,21,-6
12,1,9E,12478,14730,0,-17
28,7,YV,13931,11057,16,18
5,3,WN,15016,10821,-5,-13
26,3,WN,13796,14107,-4,-11
23,1,OO,14771,14107,159,165
24,3,US,14107,12889,-1,0
1,2,AS,12889,14747,-7,-14
3,3,DL,13198,10397,80,90
5,4,MQ,13930,10792,-4,7
6,2,AA,11697,12892,-7,-14
13,6,WN,11066,13232,0,-3
16,2,HA,12173,14107,49,28
1,7,AA,14570,11298,-5,-7
15,2,AA,13303,14492,5,6
3,5,WN,11292,13487,-6,-8
23,5,WN,14683,11259,26,22
21,7,EV,13487,14307,186,172
8,4,AA,11298,14683,-5,-3
19,6,MQ,13930,11042,1,-2
18,4,AA,11298,14679,23,10
4,4,US,14679,14107,-7,-13
24,1,B6,10423,12954,-4,1
21,2,DL,14635,10397,9,8
20,6,9E,13931,12478,0,0
17,3,OO,13487,13930,222,218
25,6,EV,10693,12266,-4,5
21,7,WN,13891,13796,-1,-5
31,5,UA,14683,11618,-10,-26
5,5,AA,15376,11298,22,33
5,7,AA,13487,13930,-11,-9
20,7,MQ,11298,13851,0,5
5,7,YV,14107,10800,-11,-16
25,2,DL,10423,10397,-3,-19
10,2,B6,13204,12953,-4,0
10,4,B6,12953,13204,79,69
19,6,DL,10693,10397,-3,-16
2,5,MQ,12953,11042,-12,-17
25,6,AS,13830,13796,-3,7
18,5,AA,12478,12889,1,0
14,7,AS,10721,14747,-1,-10
11,4,EV,12266,10693,178,171
24,5,AA,11298,12478,3,-24
13,7,US,14122,14100,-8,-27
22,1,DL,10397,10693,2,-2
17,2,WN,12889,14570,-1,-1
19,7,B6,10423,14771,-5,-9
15,3,DL,12451,10397,0,-2
23,5,DL,13487,14831,-2,-36
11,2,DL,14057,10397,-2,1
21,6,DL,14679,11433,-5,-10
21,7,DL,14869,14679,-2,-4
17,3,UA,11292,11298,18,32
1,4,WN,14831,13891,43,42
5,4,WN,14831,14107,4,-2
28,2,US,14100,13487,2,5
4,2,UA,11618,10721,39,30
10,4,EV,13931,11618,145,157
22,7,FL,10397,13198,11,2
6,1,YV,11057,13931,0,0
7,5,DL,14635,13487,-1,-26
9,3,WN,14747,13232,7,10
26,1,WN,12191,15016,0,-6
18,4,MQ,11042,12953,-8,17
19,5,B6,10721,14524,1,7
12,7,DL,10397,11697,8,23
31,3,WN,15304,14492,-2,-1
3,1,AA,10397,11298,-3,-16
30,4,F9,13487,11292,81,96
24,3,WN,14908,14893,0,-7
10,2,UA,12266,13495,-4,-16
8,3,US,12339,14107,15,43
25,6,OO,12339,12266,-5,-14
20,5,DL,13342,11433,-5,-10
6,1,B6,14027,10721,-4,-23
29,1,AA,14747,11298,3,3
26,6,US,12953,14100,54,43
9,3,US,11057,10693,-6,2
9,7,AA,13487,13930,-7,-8
18,2,DL,12478,12892,-2,4
16,7,AS,14747,10299,3,-19
18,4,AA,13198,13930,18,9
17,3,WN,12264,13232,33,41
6,1,OO,14683,12266,0,0
18,6,FL,10397,10721,13,8
11,5,WN,12191,10693,9,3
12,3,FL,10397,14100,10,8
28,5,DL,14492,10397,101,104
29,3,US,14107,11298,2,3
15,7,EV,11066,13930,-6,17
22,4,DL,15304,10397,-5,-8
4,5,US,14100,10721,-8,7
4,7,EV,13871,12266,-9,-6
17,1,YV,13930,14307,-6,-35
24,3,AS,14747,14908,0,3
17,2,AS,13930,14747,-8,4
6,7,UA,14771,14747,3,-5
20,5,WN,10821,12451,76,53
11,4,UA,12266,14100,42,38
14,7,9E,11433,13232,-2,-14
24,3,AA,12892,13303,-1,32
21,3,WN,15304,13495,-7,-8
24,4,UA,13930,10721,0,-4
8,6,9E,10693,12478,-9,-38
7,7,UA,12266,11618,0,-11
4,2,AS,14057,12173,-3,-23
19,5,UA,12892,12264,-8,20
21,1,DL,10397,10423,0,27
21,5,EV,14307,12264,-11,-38
8,4,WN,14307,10821,240,233
20,1,DL,13487,14869,6,-5
7,7,YV,13244,11057,-1,-8
17,5,EV,14492,12266,-1,-6
12,3,WN,14107,12339,11,0
9,2,WN,14107,14908,65,57
9,1,WN,13796,10140,0,-2
24,3,EV,12266,13342,9,7
24,2,DL,10397,11697,-3,-11
21,7,US,11618,11057,0,27
12,7,AA,11298,13830,2,-12
7,2,WN,13232,11066,6,6
27,1,OO,14893,12892,-4,-16
19,5,MQ,12191,11298,-8,-9
26,1,WN,15016,12889,1,-15
18,3,WN,11697,10821,29,22
13,7,DL,14771,12478,-6,-2
23,3,WN,10423,12889,-1,-15
12,4,DL,12451,10397,-4,-14
16,5,OO,13930,13487,-5,-15
31,4,US,11057,12478,0,1
23,7,OO,11292,13851,0,2
7,7,9E,12478,10792,-4,-5
3,1,UA,14908,11618,-4,-9
27,5,EV,10821,11618,-2,2
1,1,US,14100,14771,15,-12
13,5,AA,11298,10693,-7,-15
17,3,UA,11618,14679,-1,-31
24,3,WN,12191,13495,5,-4
8,7,EV,12264,12478,-5,-10
7,7,EV,11298,11042,7,21
26,4,VX,12892,10721,16,0
1,1,WN,13796,12889,-1,-4
11,5,AS,14747,14893,-2,-5
29,1,US,12953,11278,0,13
21,5,OO,11433,13342,0,11
30,2,AS,10299,14747,-4,7
1,1,WN,13198,10693,-2,-9
23,4,DL,10397,12264,20,11
28,7,9E,11433,12264,-5,-14
31,6,WN,13232,14100,39,37
16,1,WN,11259,10140,18,13
17,1,WN,13495,11618,0,0
29,3,UA,11618,12889,12,31
25,4,OO,11292,14869,-4,-3
20,6,EV,14107,11292,62,80
27,4,F9,13198,11292,-7,0
21,3,OO,10423,14869,-10,-20
11,5,WN,10821,10529,28,15
7,7,US,14107,14679,0,-7
1,4,WN,10800,14107,2,-3
15,7,FL,14635,10397,-7,-15
10,1,DL,11298,10397,98,102
7,5,WN,14107,14869,2,1
16,2,EV,11618,11057,11,-10
19,5,WN,11618,12191,333,345
6,5,UA,11292,12892,98,91
22,1,VX,12264,12892,49,33
11,3,DL,10397,14492,-5,-5
24,6,WN,14057,13232,12,17
26,1,AA,11057,11298,-4,-17
9,7,AA,11298,10423,66,66
23,2,US,10721,11278,-9,-4
13,4,DL,13487,12892,1,1
12,6,WN,14893,12892,2,-4
14,7,DL,13487,10721,-1,-17
7,7,DL,14027,10397,14,-2
10,4,B6,12889,12954,-6,-9
9,3,EV,11057,11433,-2,-18
18,4,UA,11292,10721,91,97
6,5,AS,14747,11292,24,29
28,7,EV,10397,13930,0,-8
27,7,DL,10397,13487,-2,-19
31,4,HA,12173,12889,-2,6
10,3,DL,15304,10397,-3,-22
23,2,WN,11066,13232,-6,-8
5,5,OO,13891,11292,4,-7
31,4,US,13830,14107,-15,-11
25,4,AA,11298,13931,32,22
8,1,WN,12451,10693,85,80
16,5,UA,14057,12266,-8,-20
9,2,EV,11298,12191,38,37
28,7,US,11057,15304,8,15
2,5,DL,12892,14771,-4,-6
1,1,B6,13204,10721,204,190
1,1,HA,12173,13830,-3,-1
12,5,YV,11057,12264,13,9
6,7,WN,11292,10397,1,35
23,7,WN,10693,13204,15,4
22,1,WN,13204,12889,74,73
17,4,EV,11433,13244,91,96
18,7,WN,14107,10140,15,17
11,6,WN,10821,10693,62,79
2,1,MQ,14492,12953,-8,-25
24,1,EV,11259,10397,45,84
20,1,US,11298,14100,-6,-2
18,6,US,14027,11057,-4,-5
19,3,AS,14771,14747,-8,5
21,3,AS,10299,13930,-8,-22
8,4,EV,13495,13244,-3,0
24,5,UA,14122,12266,1,-15
12,3,HA,12173,12478,15,31
10,5,AA,13930,14570,78,46
7,5,AA,11298,14524,-4,0
29,1,B6,11697,10529,-2,-21
11,5,AA,11298,14869,25,22
24,5,WN,13891,14107,14,8
23,3,AS,14057,12889,-5,0
2,7,AA,11298,10423,3,7
23,2,UA,13930,12266,5,-8
20,6,WN,12191,14107,9,26
24,4,WN,12889,10800,-4,-9
5,7,DL,10397,14843,5,-9
10,5,9E,11193,13198,64,53
15,1,WN,13232,14100,10,-6
20,4,WN,14893,13891,17,10
11,5,US,10721,14100,-3,23
8,2,9E,14492,13244,-6,-2
21,7,AA,12892,14771,35,57
2,2,WN,12889,14570,8,1
5,6,B6,13204,14843,6,-2
30,1,EV,14683,12266,-5,-15
20,7,US,14100,15304,0,-6
15,1,WN,12889,10800,42,38
9,2,B6,12889,10721,-1,41
3,2,DL,10397,13244,-2,-10
19,5,AA,11298,10423,12,16
19,4,AA,14683,11298,0,-2
16,5,WN,10693,14683,-3,-5
20,7,WN,14492,10693,-1,2
4,3,UA,13495,12266,-10,-19
24,3,US,11057,14027,-1,6
8,1,9E,11433,13232,17,13
27,2,B6,13204,14307,-10,-11
7,5,EV,12266,10693,-3,-11
16,7,DL,10397,15304,3,-14
20,1,FL,10397,10792,-3,-5
28,5,DL,13871,10397,27,19
6,6,WN,12889,14771,19,10
6,2,YV,14683,13930,-17,-9
10,1,VX,13930,14771,116,106
1,6,WN,14107,13891,-1,-5
12,5,WN,12889,13796,27,16
30,2,MQ,11066,12953,0,-12
23,5,OO,10423,14771,153,129
16,4,FL,15304,10397,1,-2
31,3,MQ,11066,12953,-6,-8
2,4,US,12892,14107,-6,-7
11,6,DL,13487,14747,1,-11
13,4,B6,10721,14122,-11,10
7,1,UA,11042,11292,-4,-29
7,5,US,15016,14107,-3,-3
10,6,WN,14027,10821,-8,-24
7,2,DL,14869,12889,-5,-7
14,7,UA,14771,14100,-9,-22
7,5,DL,11433,13204,-1,-5
13,7,AA,11278,11298,31,34
14,1,HA,12173,13830,-6,-2
28,2,WN,12953,11292,20,-5
18,5,YV,12451,12264,-3,-5
29,3,MQ,12953,11057,0,-6
20,5,EV,10140,11292,72,57
20,1,FL,10397,15016,3,-10
7,2,YV,14107,12954,27,26
22,2,WN,12889,14679,-4,-9
27,7,WN,12191,11278,7,-3
17,4,AA,12451,11298,-9,-10
17,4,US,11298,14107,-4,-2
18,7,AA,11298,14107,-2,-12
11,4,EV,11618,13198,-3,-9
16,2,EV,13851,12266,5,4
27,2,AA,13930,12892,-3,-25
24,2,DL,14307,11433,15,3
2,5,US,14107,14747,2,11
9,1,DL,12339,11433,-4,11
16,7,9E,13495,13487,-5,-27
6,6,DL,14771,14869,3,-10
25,5,MQ,13930,11193,22,11
21,5,US,14027,14100,-8,-15
17,3,WN,12191,15016,2,-16
6,7,AA,13303,11278,-1,-3
20,7,FL,12339,13204,10,16
15,6,DL,15304,10397,0,-12
25,4,WN,11292,14831,22,27
25,4,DL,10397,11042,-5,-7
17,6,DL,13487,14869,0,-15
23,1,AA,13931,11298,14,-9
23,4,AA,10721,12478,-3,3
14,3,AS,14908,14747,-17,-17
2,3,AA,11298,14492,4,0
12,5,US,14100,13930,13,1
29,7,WN,11057,10821,14,21
26,5,OO,11193,13342,-8,1
4,7,EV,11292,13871,7,-7
7,3,DL,13487,14771,-6,-8
10,2,OO,11292,13342,-12,-23
2,4,AS,12889,14747,-10,-27
24,3,DL,10397,12892,82,85
31,4,UA,12892,13204,-2,-5
25,2,VX,13930,12892,72,73
6,2,B6,10800,12478,1,-11
21,3,OO,13244,13487,-8,-10
31,4,AA,13930,11697,16,23
20,7,UA,13930,10821,7,-9
5,3,AS,13796,12173,-7,-34
6,7,DL,11057,10397,-5,-5
30,5,B6,12191,10721,-9,-18
20,1,WN,10693,11697,168,163
7,3,US,11057,14492,-4,5
25,7,US,14122,11057,-8,0
30,3,US,11057,12889,4,13
10,2,US,14100,14771,6,-22
25,3,OO,12266,11298,-4,-11
23,4,US,14100,13495,-5,3
8,4,UA,12889,14771,49,66
13,1,WN,11292,14570,-2,-14
19,7,WN,14747,11292,2,0
31,4,9E,11193,11618,87,95
29,1,OO,11298,12892,7,8
11,5,EV,10693,11292,-7,-20
18,4,DL,14492,10397,0,-6
18,5,WN,13232,13796,8,-12
26,7,AS,14679,10721,-16,-13
25,2,UA,13930,12264,11,10
6,7,FL,13342,11278,-12,-13
27,1,WN,13796,10140,-2,-10
4,5,UA,10721,12892,-2,4
9,3,WN,12889,10800,13,16
15,2,WN,11259,14683,2,-1
13,6,WN,15016,12892,1,-28
28,3,9E,11193,14122,-9,-7
13,7,EV,12266,14869,3,-6
21,1,UA,11292,14057,-7,-17
15,4,AA,14100,11298,-3,-9
1,4,FL,10397,13495,0,-18
31,3,MQ,13930,13871,3,7
19,5,DL,13487,14057,0,1
29,7,WN,13232,14771,6,-12
22,1,US,13303,11057,46,42
21,6,AA,11298,14771,3,8
9,2,EV,12266,11433,100,101
