,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
2022-08-09,14.087507799291975,14.47337348925601,13.65216306750473,14.086251200762723,11836481,115.26095056910704,117.23252311210169,112.86154494109543,115.12281195837959,4270077,58.53468398758147,59.36871561344408,56.16900525057854,58.45984497368011,6718788
2022-08-10,14.095525857444366,14.395500017614133,13.866433632465231,14.144450083938208,14565373,116.091888643392,118.95174715037828,111.9695799110172,115.6993508624404,14860469,57.73930849169728,59.55050672565152,55.92461160008286,57.84901745701032,5581160
2022-08-11,13.98260641289053,14.444713491011797,13.515614296846305,13.931992984129359,9908260,115.62169207763715,117.5872785072774,112.29202830349351,115.86446959087827,10466717,61.457840688273265,62.62229808828478,59.02148200944221,61.16958937367466,3776077
2022-08-12,14.659656214458836,15.179946862613152,14.15513206966968,14.645016724034042,6082903,118.0019938729925,120.3683321303949,116.40792956280995,118.17947026948521,11485807,59.112726436530586,60.398626537840194,58.35570916704169,59.01130681326538,5334005
2022-08-13,15.109754534569339,15.480602201963341,14.46456382109408,15.043044846882296,9594149,115.11115658869109,117.9163653492489,113.1091158899123,115.23166806199455,10394279,55.66268372624259,57.2172253202361,54.13387926657186,55.748986065217295,3169062
2022-08-14,15.758263857563557,16.408800603491592,15.293165409630678,15.779396908365934,8273176,118.46186061835924,122.9585969817746,116.67588264365757,118.44837725816932,9248860,57.47428276263957,59.48350596138585,56.12393726639589,57.47407564713465,2037375
2022-08-15,15.76988447849026,16.127613079230038,15.491687383806086,15.835702362614347,6670687,117.23229941913004,119.46615027999825,113.08670509555745,117.05035826462333,4111854,54.67386006768216,56.83823515168491,52.88897543829599,54.84704808551227,4621036
2022-08-16,15.652907033667098,16.168033135617144,15.29777301738225,15.713843461925942,3345210,120.09171595065408,124.43864821876019,118.51230590648645,119.92770466986528,14403675,56.53041876618334,58.145101721424,54.692176418501695,56.67042231087855,2520849
2022-08-17,14.176556469438124,14.345769843629752,13.844059471663865,14.139840517895111,2343149,117.79580229360157,121.79005717005768,116.0705644307386,118.33137059972368,3121605,55.85003978800788,57.44553105494212,54.841863222352295,55.57218756872711,14697441
2022-08-18,14.676544199479144,14.977738239063731,14.254964690414612,14.611796291953238,7130954,113.98499349544579,117.62124165001825,111.62100318908031,114.05814374560649,11546628,53.35151402423064,54.22182654251168,52.58109744026189,53.209631080108764,5578829
2022-08-19,14.933303536497494,15.470323447241313,14.740364115369509,14.948840708654659,9228819,116.52939627329651,119.74210025821836,114.36423362493898,116.21644041155302,14492745,57.8163347443649,59.60936021068218,55.34209538181226,57.621129740765525,13267977
2022-08-20,15.251468907168602,15.885453517571934,14.975581618422824,15.298957454301718,8013168,117.97532141735165,119.5383260686405,116.00739087843401,118.22913958546395,10382913,55.42595984825576,56.53299829538076,53.159126404850255,55.29168727535102,4372118
2022-08-21,14.99154085791018,15.612282461454988,14.630259252081398,15.054713816373278,3268061,121.57789238042054,125.65344403494575,117.91287187870088,121.89023288216815,12253861,53.269129179062624,55.201177735637295,51.62024376668445,53.46103829135996,9258816
2022-08-22,16.241344059701895,16.45202935513208,16.016082804899238,16.240057494426665,10894995,127.71922492416803,131.42722252190376,123.59963856543416,127.57889578333553,12101036,55.88872844003021,57.09451316736734,53.729269590964044,55.95142948190461,7645565
2022-08-23,15.993673551606369,16.538143164853985,15.82552172148077,16.012620897071262,10971172,128.25869348308433,131.01554730624852,126.92675875781197,128.54477478328516,7196634,57.31228623854113,59.74517533742994,56.06395109061703,57.45498057291664,12744982
2022-08-24,16.154295290141114,16.705469655882318,15.654392401934167,16.19047943463585,4742183,132.67661888307492,134.28561544846872,130.52336935561942,132.8563895445478,12929226,58.09020455501926,60.04532630811785,57.318260026190565,58.111405329651994,11252367
2022-08-25,16.610311912400775,17.25872721335874,16.40838207128942,16.610381631035104,2960666,131.92305654586139,135.1575958327314,129.52309876528176,131.37563735576595,13164515,55.66705386638321,56.41635252164467,54.52220699961257,55.47201168885359,10136502
2022-08-26,16.302298528610848,16.524604548513132,16.06943271115808,16.257817421604972,9309923,132.27964877110105,134.3887543042176,128.28481796099152,131.71645128979117,11377860,55.55509581142783,57.122675900995134,54.794298882183725,55.79822856654704,8316653
2022-08-27,16.476401315230504,16.72593383942306,16.019176042546192,16.472805704831806,4236398,131.12050285010432,132.94396181470697,128.3535460785528,131.20806555613996,12669324,56.07674806415794,57.83153475291756,54.86614452043943,55.92823956462665,4755295
2022-08-28,16.27734192661766,16.429811038121432,15.66327551169028,16.255727912332347,12850506,132.01605217890696,134.50745478559747,128.09287753464076,132.637164538016,4668656,55.973103117301086,57.79383301293609,55.47325796517386,56.23006522122742,6774955
2022-08-29,16.094629864299627,16.473596084517826,15.599976369094303,16.025156486059412,9566500,128.06013454416274,132.78385307078008,124.22761748324733,127.74468915255002,7033526,58.10995163669319,59.64698401725415,55.845321052255535,58.03076844187165,8316377
2022-08-30,14.982560438808518,15.333509976801484,14.381605928836512,14.948862193725711,14052814,126.71662683251127,130.28277674366615,122.42587001356839,127.10278502722193,3260471,60.27749998090285,62.14261424782099,58.03440293238775,60.27027531837587,2368313
2022-08-31,15.069204500001652,15.661490310919474,14.958757783130055,15.133210903993964,3430246,126.64295867729913,128.88806132157842,122.82189052579112,126.48332416658063,12417730,60.97174416746001,63.27862882512884,58.649346048429365,61.016729211234335,9357215
2022-09-01,14.998572977336735,15.440832229185226,14.723667394776092,15.029479585099864,10520546,124.8283201333965,128.92061061169775,121.67801917661363,124.58952858878997,12192689,62.02793755295929,64.36925809794396,60.749507083301104,62.09473921486084,6836305
2022-09-02,14.653937456112631,15.182089131456378,14.2415515477843,14.638487774743407,8374794,123.86890881429923,124.94156542282067,118.58083048222852,123.33632011955869,5643402,63.34058154131171,64.33826244996347,62.44812579766707,63.15511321341673,7509823
2022-09-03,14.54062202538154,14.71741513237686,14.080710368095007,14.525343700518318,10244891,122.25533350824685,123.63560067740829,119.23303076447333,122.38915818125453,9239469,63.52574745989569,65.52326164326156,62.64996317920319,63.620321907045295,8969300
2022-09-04,13.910713745957375,14.175232345967352,13.442301623671339,13.973963915330643,6256104,124.29170504609016,129.80172275509412,123.31321372903405,124.89821589542885,12269496,62.689339779925,65.20795006816266,62.169064410391314,62.95098230710015,4767772
2022-09-05,14.279891408337427,14.390549679334871,13.931268685986252,14.222192975657235,11368602,121.85273284324444,124.8400835438059,118.84333490876246,122.2593611701176,9808481,63.03105360567272,64.56362986192391,61.82410049471601,63.27901049280518,13404432
2022-09-06,14.961593669898361,15.071465488429237,14.593492164488529,14.915373479274363,3917480,126.11967732417857,129.17193201035744,122.81903397599902,126.70251969289315,11213049,60.846905544901844,62.7076916872788,58.620149499851685,61.041292181681044,3501598
2022-09-07,14.257513700884225,14.435545165332913,13.741243565644776,14.194521905337515,6764623,128.44572604796105,130.25574043566795,126.42497451487073,128.32240002287222,2466600,61.015169090043244,61.84113805755942,58.58741424868734,60.78781275126088,13659030
2022-09-08,13.216079721800739,13.748742535642426,13.037308857707648,13.253807467171804,12943180,127.6447749671759,129.48732783202817,123.58346069692067,128.08500162365857,13237343,58.921474012390014,59.72854370329463,57.503821843516874,58.90305278961752,13710183
2022-09-09,13.315040557581863,13.468517424246627,13.11017985336373,13.251390604871215,7253331,125.73451004266303,127.51533036727069,123.81357152521178,125.9629729213046,4388828,58.41026686184805,59.7296693944508,58.058076850734544,58.64826970635796,10853183
2022-09-10,13.160832864523817,13.580088911043976,12.659925272219546,13.130453642815922,11114913,121.83439671394333,123.91307317767634,120.34603383744954,122.10563493278646,4674096,58.07431166850314,58.77342939625953,56.39054457553111,57.87143517573486,8945307
2022-09-11,13.356730339305013,13.575771682215484,13.075443573738463,13.305793101097345,4524713,123.03441072247539,125.3991481495072,119.90105191442723,123.16248842486908,5911912,58.314904591728634,59.49138172189727,56.657443039068596,58.321761340741226,11410167
2022-09-12,13.252708084088786,13.647102501690348,12.975630752572053,13.318316665724774,7845078,116.21279197630022,117.94978477710058,113.59664992433197,116.31737565915438,9351838,58.285085577481865,59.09204965188728,57.580187936790885,58.401337451994735,12714333
2022-09-13,13.135213359301911,13.274114197104153,12.605504560869022,13.08440236685885,5975947,115.89362837564448,117.89400510656634,113.95052859654731,116.05562070346092,14832324,57.75842070479336,59.68739313134597,56.13029631696006,57.63513891218897,14106268
2022-09-14,11.970079421226336,12.119922265703808,11.741223211523995,11.934683647226302,3263973,115.60839822920325,117.80143149086429,110.61436350169086,115.09707146674586,3014468,56.38327026460031,58.24330378825599,54.856283069051564,56.15062412531565,3517598
2022-09-15,12.079334967090906,12.236067489240481,11.860591555791869,12.076267317576622,14163004,112.67820032219062,117.20429383619492,109.51783857478914,112.9608375285356,2635781,56.86039382128627,57.54181560821942,55.160966371743996,56.63936483836327,8673982
2022-09-16,12.52377146911491,12.922912147082958,12.30215848948719,12.481125209441783,8048688,112.97615861776944,116.09331689330912,110.41495396368929,113.41342397208712,13956990,58.44472695066123,60.852302260859894,56.82873959786305,58.583692545462576,3617759
2022-09-17,13.509438236507444,14.058192790279842,13.026823081765249,13.54301928454384,14880563,114.19195895491147,117.74219422277122,110.84450454747181,113.77876917382852,4485145,59.572103608820285,60.56863657635858,59.02971782616273,59.67292422817273,3449689
2022-09-18,12.998977764384763,13.391308399210052,12.473858632608986,12.9542380670692,13104836,113.85631853004851,115.79087429827577,112.25494521381012,114.12835130247645,6546653,63.09633192303014,65.08052355617077,61.683885069668484,63.05772561964299,14805082
2022-09-19,12.252192693062202,12.468503033073214,11.812412327986616,12.29729373371331,11303261,115.49077523642995,118.74648608429958,114.20359169392331,115.39825247805447,9640534,62.23016723315203,63.56234862508502,60.41772996702756,62.188907613941744,3647551
2022-09-20,11.713697366454094,11.893011526560986,11.385378260735779,11.733875523294987,12348621,118.5034386277693,122.00188473151925,113.81983214543872,118.15487633262535,14345234,60.880410570650106,63.13450516524362,58.849286693451695,60.90876123296698,9393409
2022-09-21,12.142637789002057,12.257753278984888,11.899115987329365,12.10050544975185,11715695,117.33820154766596,121.02118727761162,115.43937938689967,117.46961771146788,3146311,63.12951776673057,63.91885093080004,60.65442554164803,62.99388571188222,6973071
2022-09-22,12.343223539250005,12.516093047822837,11.973289649673651,12.284915209089238,10531777,121.37078281981032,125.25278952161916,119.08686084050353,121.05330481972277,13869227,64.23246118126903,66.65781445957266,62.83796166366487,64.16512071594222,13177551
2022-09-23,11.835380683939096,11.939820540165455,11.32509090771405,11.790766048898798,13145011,120.11647624522986,122.05909021714803,115.91323362585757,120.68926096782464,11956440,64.47865573792774,66.41617782391639,62.671602248228616,64.37804981622969,13313696
2022-09-24,11.598392884203022,11.997512350489753,11.231006517606364,11.634557496160035,5542178,122.87997684101619,124.99636667006347,118.07300488946755,122.75316851838183,13534857,63.87820806763377,64.83556710214863,63.049638357050725,63.857229209120995,6625640
2022-09-25,12.661429211396504,12.969151135255084,12.315628709186473,12.652479138660786,2128425,120.86430852907203,123.19978995642239,116.37794901594019,120.62973568970355,5119099,61.22894598721709,61.82547712101919,60.03790703380439,60.97764210215579,14297059
2022-09-26,12.587485292803576,13.121894462765473,12.214563104450455,12.618479396954333,3002198,118.850522131987,123.33510714528448,114.04119684138877,118.74423886806605,4644562,62.0303069723263,63.25529314655795,59.747352180519336,61.993816956683105,7876217
2022-09-27,12.893698995092668,13.364805866632286,12.348276350889064,12.85789019053066,3329029,114.51227010879039,118.08012496545432,112.66086357461677,115.00474159702233,11931390,59.649177968007656,61.28000939397355,57.49513512734766,59.856684062808014,2677149
2022-09-28,13.090209452294639,13.383404338547187,12.7282428891026,13.119863148040542,14530760,115.0418883305761,119.2579239429896,113.36791034877533,115.4756444187406,4583719,61.68436957701537,64.11437845066136,60.4667906766173,61.79014577523717,10354713
2022-09-29,12.936069820327587,13.4084717500972,12.654144630563325,12.986980419446148,12032130,120.20850414824481,124.08355200528443,116.32388542712013,120.16222471507355,6853036,58.16046475831208,59.08680814606275,55.91582275883694,58.02826802607636,8283058
2022-09-30,12.450624857255798,12.699216517627333,12.18195542078127,12.462426298492588,13091483,115.8445421937123,120.31684015618025,111.76162093443111,115.92714730273846,8661058,57.62023510362568,58.01538217678296,56.3666234028131,57.398282440928426,5379129
2022-10-01,13.416858749516576,13.645624578167936,13.034366247800518,13.470417301633253,14011298,112.20337020420769,115.68322313975362,108.86906441082394,112.21642084220689,12162015,58.28551655273774,60.53649639202748,56.231343254190776,58.32901061138724,5493692
2022-10-02,13.649699783111423,14.023416833598239,13.236866694591905,13.65520728834398,10774073,113.83311062036029,115.51199011368324,109.6285387580275,113.34964454699006,10496353,59.74516970531122,61.58507964894039,58.0164317176073,59.55808993938394,4301228
2022-10-03,13.25710603848028,13.697975063425394,13.06026118825636,13.31762549803167,2600126,115.05816771938495,117.37420581186211,114.02171798012299,115.48143381065272,11180236,59.387045489528184,60.07438360847887,58.21720894574863,59.230041716425774,13112726
2022-10-04,12.914922051034843,13.217560529492662,12.42485628558594,12.92239339242361,14675431,110.93492180050023,114.2577147655475,109.45665569564511,111.44257791446289,7856463,59.8263241742924,60.76573195414733,58.74405533547238,60.025531575848845,11191105
2022-10-05,13.847031091811553,14.182823617400414,13.687950864302778,13.882132820773569,3879884,108.10260808079452,110.1260967623746,104.46529497097815,107.9365959248801,14639042,60.62324515836037,62.77611909114006,58.57586859884268,60.56342814420508,13988819
2022-10-06,13.863946725317799,14.315274155071991,13.531237427568199,13.80306812467196,6629104,103.35501270273929,107.86945842156017,102.54230675078418,103.72253847818212,2166982,58.25279220442144,60.491671016311756,57.304307760763706,58.38515472254074,14974331
2022-10-07,14.352947285734803,14.655621784624419,13.803869879888074,14.328903138623021,10802101,105.871496083971,109.07030437080564,102.3993424288023,105.55359254026439,8885207,58.4705684227912,60.62486348447982,56.61356200540449,58.76155545062841,12726472
2022-10-08,13.34912090366636,13.568401129027352,13.13161092107837,13.345545560784492,6565561,103.4641022817205,105.44937939388402,100.8573332373153,103.240852461577,12972813,58.207856538211686,58.686412785356005,56.01769548183757,57.930058690804984,6317829
2022-10-09,12.864008043148255,13.362774305713318,12.42883750249582,12.886514772083528,14915726,103.90839014548928,107.29452313288304,99.95911467642817,103.69743088143788,4802873,58.326037029220664,58.82903011273636,56.18321894550647,58.055436761309586,2456497
2022-10-10,12.86075623555819,13.022334920388023,12.488556961522388,12.879686874429735,4790790,98.09185589971909,100.8251722787903,96.57034143683693,98.12863260412865,4814785,57.79171052346964,59.31534687682571,55.52219515172139,57.702047260728214,13351561
2022-10-11,13.258694630147874,13.715002279643267,13.02375695722158,13.280851448826024,4605000,96.87157212666862,98.81055888850929,93.61047795358469,97.07748541097178,9866259,55.97303166638949,57.83153971630775,54.98933165446871,55.91373264429007,9507408
2022-10-12,13.336966022861116,13.55276171442376,13.108948024396513,13.336609567500952,6458823,99.27486732537842,102.70625059510307,96.65811830253688,99.57172630038735,7399672,55.38649969210044,56.699404048991646,54.36050230269352,55.57664854240056,12535730
2022-10-13,13.6110641115577,13.82374705345556,13.210409187994399,13.54420315537137,13933012,99.77996585100479,101.89115258388391,97.19784891379368,99.68204081492921,7162725,54.05091817571429,56.139837606132815,52.09399247412071,54.10847809009367,2665777
2022-10-14,12.894866717482563,13.335571784408499,12.736272380079187,12.954861970552479,10421825,100.22000788768905,102.08896221659974,97.98582835415709,99.93019852448306,14063363,53.678090514784756,54.948779718138276,52.31234657794287,53.460671069335056,3302286
2022-10-15,13.267143104460809,13.601878066640088,12.79961001992829,13.283722249070042,7737567,95.15847886575578,98.25606786144782,92.66403816960928,94.93459647347436,12702912,49.73033964200462,51.54917614855923,48.482132980632116,49.828556454312036,9606339
2022-10-16,12.898156396018505,13.316810926676395,12.712254540455012,12.854361593863171,3375616,92.49648500946832,94.08992877541208,89.29694711371467,92.70428664096147,3636079,49.00759247504608,50.410586183549746,46.9714167362347,48.89605738670598,4127812
2022-10-17,12.760510428082402,13.022029842194245,12.649388111361276,12.82151128362269,6739421,96.21849865382913,99.25322324643203,93.57841045264588,95.79079343566885,3376879,48.04360348631084,49.173787584519346,47.102733363562564,48.13359793267129,4030505
2022-10-18,12.63730044304823,13.158109589417093,12.301166051201141,12.653875002227686,6573527,95.27276979278099,98.24991922800616,91.93510236507773,95.11224703981358,11542275,49.22711062498312,49.68312567874108,47.93843738656563,49.05589133758702,12954145
2022-10-19,12.581487444741894,12.942412901990558,12.119180543666873,12.614128265905972,13692942,100.65044461085922,102.63770599885234,99.2049041856001,100.54911095750987,11817625,51.16238626646117,52.602358379594754,50.67401729363102,51.30537142349804,2419712
2022-10-20,13.407745369873123,13.883846014055198,13.003045799345337,13.410043437261367,10249393,106.77941571688318,108.88675828433594,104.07538427996171,106.5126352720255,2836216,53.20853756656056,55.22415393816612,52.20354475826472,53.13713598179057,11371288
2022-10-21,13.492752412217525,13.75987305714386,13.175622904292885,13.462587132431349,8018378,110.32320216567632,111.95003774088242,106.75423650243349,110.4064411992058,4741725,53.85369428143394,55.67746399461181,52.8538313393719,53.9099413402097,14342466
2022-10-22,13.966635619040266,14.23744521183158,13.62645260471402,13.981766095921422,4208480,112.89588612396903,117.23806780695959,111.76109502895481,112.99633492470379,14124262,56.35676478290393,57.12888946223131,54.30436059798645,56.250245948443954,6861554
2022-10-23,13.474913065804909,13.943373264508438,13.199163631183861,13.507827638274174,13572721,114.59283641882337,115.86806430558973,110.4736407499856,114.26884197404091,9689983,53.285759827384936,53.78624376774808,51.94878658281456,53.17068164289242,14764111
2022-10-24,12.73691420550824,13.080886749602007,12.48040681612164,12.752479766044564,7217877,119.06982479636568,121.99205330072891,116.44396988026551,119.06683905849336,2556624,53.27126905305894,54.24940960061023,51.71201921272976,53.379154717681956,14654904
2022-10-25,14.322670157369297,14.46884884744733,13.853356856994834,14.28122277079432,13467170,114.11891017740902,118.75333112767157,111.09542111014875,114.23314538661299,10610919,54.015664078059295,54.75775866602372,52.86565999469231,53.82077515728191,6993653
2022-10-26,14.131269249335649,14.239619710605519,13.761565412660781,14.0781335504601,12214678,115.00695764925365,119.42321901104187,113.06736365109639,115.23976288069338,9553664,54.42861161878551,55.558370530970166,52.45669312392296,54.63675170054427,8350952
2022-10-27,14.001957616893174,14.554389902157356,13.852355082708232,14.035885811225425,12701329,116.22448177401988,118.94132331270814,113.13198349952573,115.78414268842144,12123458,54.13657211467505,56.06106852095459,52.54620916625856,54.11222744995617,13629194
2022-10-28,13.5215251854892,14.08548859216388,13.26392805020059,13.576673289864836,6748692,114.86544878602521,116.29305798942627,110.89309444218888,114.54022349684378,10672037,50.57102495235923,51.93593449197293,49.4520734746729,50.70568006572003,4525993
2022-10-29,14.128485078147458,14.524423935854864,13.796186701661165,14.193324445167736,4322376,113.32953510610814,117.21412133907833,110.61467457784454,112.97851209457285,5858426,52.57938025476285,53.65518220195556,50.81636666523884,52.535056332936655,12250947
2022-10-30,13.467090717696195,13.935986065599256,13.220349408240045,13.447436434048441,9295875,113.47203148605487,116.40190342773305,111.64125255779055,114.01144299192656,2013751,50.71795547850433,52.216678817235675,49.82953354468094,50.542806098103696,6035490
2022-10-31,14.853633533049695,15.375135849898964,14.22708739763537,14.800920314545866,6851696,118.92036972016962,121.1946948620774,114.14247542842656,118.45334304351198,8353933,51.37540381111656,53.314799932820634,50.86965705046804,51.505653980253456,3736111
2022-11-01,13.317639973652806,13.625171250368865,12.91642426398412,13.307083271286132,4099576,120.10284705506896,122.88809606959377,115.83020897304459,119.78988504908307,5022323,54.15985668894505,54.67742037183166,52.145189343194126,53.96518731006334,6160755
2022-11-02,14.691662160943128,15.258667641725136,14.373975819823732,14.704653245572624,11914055,121.55766301297656,123.49659748483069,117.23793085779901,122.1002899920123,4116353,50.96840450364634,52.14711396255491,50.367826084911464,50.891523714472754,3868321
2022-11-03,14.560682661839351,14.86913913734663,14.445016125280283,14.61560586180752,11957297,119.48560395721475,122.71829381242081,116.24152861505748,119.36041647771181,3126679,49.66625967848177,50.19083568545179,48.930734949581485,49.66525309174517,4739303
2022-11-04,14.564162473533274,15.165197075033916,14.248457748215312,14.587337790328904,10727001,122.42210764655069,123.7104313338445,119.5825184011878,122.18299529376044,3292608,48.248825889345724,49.618182063696956,46.919734508454695,48.136653263579056,14040843
2022-11-05,13.840421807889204,14.277586269920523,13.453408439429648,13.862042885665758,13494784,122.64485687365446,125.36238210079892,118.35169220812826,123.01533973160986,14202477,49.44430329529822,51.45282237181923,47.530159912456455,49.49960013064292,6845128
2022-11-06,13.390003238902546,13.687313823466015,12.89677332641928,13.391751752859333,11988538,123.19618077292382,126.89844747710627,119.27877074498694,122.72013965225923,3843911,48.677347995017826,49.77387962389127,47.042665584985215,48.89372584823224,12281684
2022-11-07,13.990878784327956,14.129998237655856,13.450002736089552,13.946512176463836,5301521,117.10311773269635,121.34154976305793,115.61817859414815,117.63897210975301,9552191,49.25736592452977,50.09266870767858,47.7707744296851,49.43926035299276,14764086
2022-11-08,14.01955058949813,14.52502285591214,13.813946248365202,14.037109896180835,13860514,114.53080467502888,117.07598595924908,111.53862991608722,114.08697086778713,13919760,49.00812874562876,50.515773944507345,48.48386198661825,49.03091787119792,9375181
2022-11-09,15.223694647182214,15.66192921578026,15.069420563460223,15.243235411241734,10960458,111.76665827159526,113.55947192337372,108.6042253304524,111.4103847494533,10413422,49.022888688942544,50.32142172947363,47.64871142760866,49.141250951852186,5208781
2022-11-10,14.336651921744483,14.477373786343353,13.903941924865121,14.279385331403411,10117430,114.32299281564303,116.03654742798395,111.4127073963724,113.78917878935093,14945671,49.14381897237156,50.94575302076822,47.36559449363607,49.03498830545726,3042650
2022-11-11,14.989253605918748,15.269656381006369,14.543456407670275,14.991020919237641,11122126,114.29660389584399,116.07279722960747,109.26291019948535,113.7333684210642,7601939,50.97398043066163,51.938282578484504,49.73320614919419,50.80343650923387,2282542
2022-11-12,15.155713188263958,15.67664526453965,14.80149964509286,15.082606510280081,9981615,111.44224577669236,113.13488523919216,108.11009742619885,111.50737605070772,9881622,51.30821408446158,52.46957476817305,49.7373297723804,51.505387868103,7402170
2022-11-13,14.807598043572726,15.06929857066511,14.507936960631866,14.866422220466644,9970883,108.80639530627307,112.15891774790593,106.70089553800689,109.04742205828154,4720836,49.47930336956723,51.396577207986994,47.835228525796246,49.46268067680655,3395881
2022-11-14,13.940620615295293,14.47399046580643,13.733482103534294,13.977227834023855,13302574,103.14329464792056,105.87536970155888,101.56033012638393,103.38480031757952,2431117,51.93195456121569,53.692097845286916,50.73268921262279,51.793340120714795,2216830
2022-11-15,13.976802685989922,14.49026566023758,13.455997444057587,14.013980919909319,4255319,103.45648663927976,107.16692577459229,100.9418435367402,103.54383192967265,8433502,51.116879979299846,53.175352089966175,50.123676550774015,51.21773179485755,13584915
2022-11-16,14.885588922950575,15.011842611782717,14.391632733941035,14.837669480719784,4349656,106.96280694823163,109.75500778185534,105.26452316994404,107.28135278687735,7995982,52.89626038715892,53.49298393690495,52.00960739560893,52.66492930042469,8476411
2022-11-17,13.942312879285282,14.147522786541867,13.491306464510865,13.926687244626098,14577684,111.85760579166542,115.48483871040844,110.24615337630429,111.54856452747141,14714749,55.98963730024186,58.198023157557245,54.46266549591593,56.01008301733127,3651076
2022-11-18,13.64499751651778,13.801486106100194,13.243508265059798,13.635080733663843,8809026,112.89055270027578,116.04656568516991,110.21503751695361,112.99419956887587,5518812,57.66448817782056,58.74607936947286,55.66920499393109,57.62365886812226,2173106
2022-11-19,13.334295844552784,13.662162935840371,13.151752267725195,13.383599035931395,2664445,114.52611852312704,117.25925113317616,112.4716870335528,114.52021436973065,14087245,57.85562954379739,58.8106929262214,55.77806035222049,58.00804654475861,3303680
2022-11-20,14.181738203057774,14.526253004787693,13.688702449669847,14.246082334929559,4418110,114.43294649851693,118.71811885200387,111.75946825311621,114.65707375941163,3782152,57.817367194273416,59.276396770568866,56.82236060549377,57.589634416134054,9265980
2022-11-21,13.835328346690059,14.089990135140605,13.584752390877693,13.852186629677679,5155192,115.43887119774996,116.06698940890344,111.97513296518204,114.86703256037568,9475988,58.15935127655451,59.35343443198254,56.75993580981284,58.305445317906965,11466939
2022-11-22,13.274406744574005,13.72863811429887,12.92454963334898,13.311479517487363,6925798,113.00141149301508,116.48019214131388,109.2975736246406,112.6633227804714,14008850,59.02793115315146,60.087916215045595,57.43306651040185,58.78587143922477,8474572
2022-11-23,13.117283859928175,13.480996323966368,12.699839529438856,13.05715870536674,13847456,112.37840904897764,115.49815809818105,108.96573750845987,112.74762277601323,10633510,59.30992048478872,60.06939356383404,57.348469936016166,59.4476995228505,6225873
2022-11-24,13.165689772378563,13.367755841935802,12.868136621702208,13.140736239100278,10460637,114.88316064400968,117.79500606830103,110.97095986106241,114.53036959024305,10349387,60.32525223121177,62.120737411252954,59.17043386479042,60.35953860407869,5819565
2022-11-25,13.589062630524406,14.048544712401467,13.401378043952267,13.55596588611966,6304078,113.8873278069448,116.31251210075239,111.92520517308859,114.3320489292846,4647517,57.536083997645164,59.74864928903994,55.72289061710593,57.50627715999893,10244221
2022-11-26,13.436192982319943,13.546162299792828,12.912666870213009,13.385866322426876,8605549,111.7088742866552,112.3036322565299,108.09348485096254,111.19106935972064,12325857,53.44566403066323,54.27795612743945,51.93742808245313,53.58270253535113,6824109
2022-11-27,13.558289796954794,13.683547171170533,13.091593228774151,13.506043018933699,12865522,103.58094065140709,104.81688630155209,100.97901377612625,103.49478059320084,6474929,55.72516402580213,56.80400660140532,54.30488009487867,55.51576647041649,14075318
2022-11-28,12.94217247454839,13.189608691329306,12.555197735336229,12.912698321519263,12314065,105.2582724353802,106.86525128691389,101.74279458874932,105.28113439297114,13402984,55.337838049561135,56.52658808158815,54.36317827595237,55.48156367660484,3011555
2022-11-29,12.284055912485186,12.51131776005512,12.05685031129321,12.27871512295022,13684754,103.31958747818878,105.48335418846092,100.97804361106705,103.36973232704617,13049914,56.83093162721449,57.641234337509324,56.03022815687648,56.86534504579984,2530391
2022-11-30,12.298106060615309,12.381151355151097,11.857728189307597,12.242790413226261,11716893,102.00146576812554,103.7935503437892,99.60883816808534,102.2543458539083,14244644,55.99011753902526,58.23741678353775,54.88183314438856,56.18277829371422,7609095
2022-12-01,12.337973488038191,12.483376363682975,11.872587826116929,12.278371966370917,7662289,100.2796371618867,102.49012206927264,96.57907616558654,100.33867919180543,2676285,56.62912163407216,57.55465459596339,55.83946094098901,56.522822446274056,14013686
2022-12-02,12.30712241803042,12.474965105961227,12.076162678635274,12.334762234590126,5240242,102.05797625025023,104.29457080997533,99.64808855836233,102.15833216151626,10496439,56.319646192264024,57.3623091579172,54.501013412367506,56.195549842930696,9017140
2022-12-03,11.972068386634433,12.2424082679732,11.772965978175602,12.019035752633318,14994173,102.95866749538745,105.9773490819622,100.82219751857608,102.57933232614528,8859748,55.02346670752652,55.832770979362685,54.22098252123687,55.08312694668089,4579126
2022-12-04,11.68901822069262,11.997038611455128,11.4164774325595,11.662139299352859,3028640,100.47471577125151,103.8373372069991,97.97968047679448,100.83884740510302,4284697,57.21798585373141,58.67680731115103,56.16900069568505,57.27163771915016,4977094
2022-12-05,13.024094876916532,13.36770789010185,12.726065084851339,12.974602918442335,4286392,92.50857977062557,94.33288292255077,89.63452685342251,92.82971540347323,3776508,56.82477776496578,59.21481078013124,56.34123506638904,57.086152978546195,6871997
2022-12-06,12.18106465224858,12.62533909833529,11.755272026281018,12.171746850272918,2656547,95.18936728336726,98.49337523720418,93.6117474102695,95.33176247364857,10232263,55.30511270366347,57.08421078444897,54.415170650028315,55.448515444560805,14603296
2022-12-07,13.588210000985866,13.94004170189401,13.49960221531876,13.656035885081218,13854551,93.91934779608826,96.11420080152952,90.38268471269755,93.55813627832322,5854738,55.477898035482085,57.06544521374906,53.942322117586905,55.54320183577475,13964147
