DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
5,5,WN,14492,11697,22,37
10,1,UA,13930,11278,14,129
26,6,OO,14771,14893,-13,2
2,7,YV,10397,13930,-7,-14
30,5,WN,14908,12889,32,26
23,2,UA,13930,12892,-1,12
12,1,VX,14771,12889,-8,1
3,6,UA,12892,12266,0,1
4,7,EV,14122,13244,-9,-12
26,1,OO,13930,11042,32,27
13,4,WN,13931,13204,-1,1
22,7,B6,11697,10721,38,42
4,3,EV,11433,11057,1,4
12,5,WN,13342,11292,1,-16
26,7,UA,13930,12173,6,14
12,4,US,14122,11057,-6,-13
12,4,9E,12478,13487,359,342
23,2,F9,15304,11292,-7,0
13,4,US,11278,10721,90,92
17,3,WN,13232,11042,0,-1
1,4,YV,12339,13930,-4,-18
7,6,MQ,13930,10140,-1,-12
23,2,WN,14107,13796,24,18
7,6,B6,12264,10721,-5,-10
11,5,US,12892,11057,46,22
7,2,EV,11066,11618,-7,4
6,6,WN,12889,14683,-5,-12
22,1,UA,12266,11042,-3,-11
18,5,WN,10423,11697,-1,-21
3,5,OO,14771,14908,-2,-9
22,6,AA,11298,14635,8,9
23,5,EV,10693,11618,1,5
24,3,MQ,12953,11042,-4,-10
11,3,9E,14635,11193,-9,-19
31,5,B6,10140,12478,-2,10
25,6,AA,12892,14771,-2,-16
16,3,YV,10423,14107,-2,-11
7,7,DL,10792,10397,-6,-11
9,7,B6,10721,11298,47,67
30,2,WN,12191,12953,2,-20
11,7,OO,12889,12892,125,135
16,4,FL,10821,10721,14,-2
23,2,OO,12892,14570,-5,-5
8,1,9E,10721,11193,-3,-9
15,6,UA,14100,12266,6,-24
21,3,US,11057,10792,75,71
1,1,MQ,12953,11066,130,124
20,4,US,11278,14107,0,-11
8,2,WN,14908,14107,-3,-14
5,5,WN,15016,12191,-5,-21
9,7,AA,13303,11433,0,9
27,5,US,14122,11057,-10,-10
14,2,US,10821,14100,-7,-10
9,5,AA,11292,11298,0,-12
12,6,AA,11298,11697,-4,-4
29,6,EV,11042,12339,69,60
10,3,UA,11292,14771,9,11
19,5,DL,12478,14057,13,18
15,4,WN,15304,13495,-4,-6
13,6,MQ,13930,11042,-2,-9
23,4,WN,12191,15016,1,-8
21,5,WN,14908,14893,12,16
27,5,DL,11433,14869,3,0
6,6,WN,14492,11292,-3,8
24,1,US,11057,13487,63,52
4,5,WN,14492,13232,5,-7
15,4,US,13204,11057,14,4
10,5,B6,10721,11278,-1,-6
7,2,MQ,13930,11433,-2,-1
16,2,UA,11618,14771,-5,-39
27,4,US,14492,11057,-7,-11
6,7,WN,14679,14107,-3,11
8,1,OO,13851,14869,-3,-7
18,4,EV,11042,10397,194,188
10,4,WN,14893,10800,16,8
22,6,UA,12892,12889,-4,-16
9,1,US,11057,11278,1,9
28,5,B6,12478,15304,105,98
15,3,WN,14831,14908,-1,-10
30,3,UA,14771,12892,2,-5
28,2,WN,14893,14057,1,3
24,3,US,13830,14107,-8,-24
10,5,WN,13232,12953,1,-23
22,1,AA,11298,14683,1,-10
6,4,9E,14869,10423,-1,-6
28,7,DL,11433,13342,-5,-4
5,5,WN,11292,12889,0,-8
23,2,FL,14635,14100,35,36
7,1,F9,14107,11292,4,0
28,7,DL,13495,10397,28,30
18,7,WN,12191,10140,18,16
25,4,AA,14635,11298,-6,3
7,2,DL,11433,11298,-3,-28
3,1,DL,11193,13204,0,-8
10,2,EV,11042,11278,-7,-17
10,2,WN,14831,14679,-3,-7
1,4,B6,11697,10423,-4,-8
13,7,WN,12953,13232,0,-23
8,2,WN,11433,13232,-5,-20
23,5,FL,13487,10397,1,-8
10,2,WN,14771,14908,0,0
28,6,WN,14107,15304,7,4
2,2,UA,12889,12266,-1,-10
2,1,DL,10397,11278,-2,4
16,3,UA,11292,15304,2,-10
28,3,OO,14771,10800,-9,-3
24,3,EV,11618,13198,64,65
4,6,EV,10140,12266,-10,-16
26,1,OO,13930,13342,2,-6
30,5,UA,11618,12892,3,-27
28,5,US,11057,10821,-6,-19
12,5,WN,14307,10821,-2,-9
18,4,WN,12191,13495,28,43
28,3,MQ,10693,11278,0,0
24,4,B6,12478,10423,5,13
21,3,YV,14107,10423,-4,4
24,3,WN,13232,11292,1,0
10,6,AA,14771,13303,-7,-17
1,4,OO,10800,14771,-3,9
27,2,WN,13232,10721,-2,-7
15,3,F9,14057,11292,-2,-1
6,6,UA,12892,12266,7,4
15,3,OO,14747,14057,0,0
14,1,WN,10821,13232,-1,-17
13,6,B6,12264,10721,-4,-22
6,4,WN,14893,14679,7,1
10,5,WN,14107,14570,108,99
28,3,B6,12264,13796,14,16
3,4,WN,14057,14831,88,79
21,7,US,14107,11278,-5,-1
20,4,FL,10397,13204,-4,-15
27,7,MQ,15304,12478,-6,-8
9,5,AA,13930,14771,74,68
15,7,9E,11298,12478,4,14
15,3,AA,11278,11298,-7,-9
10,2,FL,12191,10397,-6,-17
25,2,WN,10721,13342,39,22
8,2,WN,14893,14057,-1,5
27,7,DL,11433,13244,0,-24
18,4,EV,11618,13342,87,95
15,1,WN,15016,12892,18,41
23,2,OO,14869,13851,-1,-22
9,2,AA,11298,14107,-4,-22
24,6,US,10721,11057,2,-2
19,5,DL,10397,12953,1,34
1,1,EV,11292,11298,-1,-21
24,5,B6,10721,12264,-5,-11
31,6,AA,13487,11298,9,-14
28,1,DL,13487,14747,0,-16
5,5,DL,12953,11433,-3,7
15,3,UA,12266,12953,0,-21
6,4,B6,10721,14679,17,-8
16,7,WN,13487,14107,1,12
17,1,B6,14027,10529,-2,-7
17,1,DL,15304,12953,-8,30
14,3,US,11292,11057,-3,0
19,5,UA,12266,14635,14,-3
4,2,WN,12892,14683,5,-7
22,6,WN,10693,14679,4,-1
16,2,EV,11259,10397,-9,22
2,2,UA,13930,12266,-4,-13
8,1,US,14107,10140,18,41
11,5,DL,12451,10397,-2,-17
9,4,UA,13930,14908,-5,-31
18,7,EV,11618,13931,-1,-2
20,5,FL,10397,15016,-1,-2
13,7,DL,11298,10397,-2,-14
28,7,AA,15016,12892,8,-19
5,1,US,14107,14771,68,66
25,4,AA,11298,12953,12,23
6,5,EV,12266,12339,-7,-11
1,2,US,14100,11298,-2,-47
1,1,DL,15304,13487,-11,-9
10,5,AA,11298,10721,4,-24
29,7,DL,13487,10397,-1,-7
30,1,DL,13487,10299,30,0
30,2,UA,13204,11618,34,27
9,3,US,14107,14831,-8,-5
11,5,OO,14869,12954,-3,-10
6,4,WN,14908,14771,0,0
20,6,DL,11433,13342,33,30
18,6,EV,10821,11042,-4,-8
26,6,US,14107,11057,-7,-17
14,1,AA,12892,15016,-6,-22
10,3,WN,14057,14107,25,9
22,2,WN,14908,12889,1,-6
17,2,WN,10693,14679,-1,-8
29,2,WN,14679,12889,-4,-21
30,1,DL,11433,13342,-1,-7
6,5,DL,13487,14100,-5,2
7,5,UA,14908,13930,30,25
8,6,OO,14869,13891,-10,-18
8,1,WN,11292,14679,12,23
4,7,WN,14107,14908,2,-6
14,5,MQ,10693,13303,99,87
20,6,B6,13796,10721,-10,-25
30,3,WN,10140,14107,-2,4
17,3,MQ,13930,14524,-4,-18
10,1,US,14524,11057,-5,-8
6,6,WN,10397,13232,11,-10
6,7,UA,14843,11618,37,13
23,2,DL,11278,11433,-8,-1
28,3,AS,14771,14747,-4,-13
15,3,B6,14747,12954,-2,-11
21,7,DL,13204,10397,0,-7
10,4,DL,12889,11433,-2,-6
31,5,DL,10397,12892,25,12
21,3,OO,12892,15376,-2,4
11,3,DL,11433,11278,172,200
11,4,UA,11697,11618,18,8
21,7,WN,12191,12892,37,32
21,5,OO,12892,14107,-4,-3
26,3,AA,11433,11298,-3,7
14,2,UA,12266,11278,0,-18
17,4,AA,11298,11292,-3,-1
7,2,WN,12889,14107,-4,-12
29,1,UA,13930,11292,-6,-14
28,7,OO,12892,14831,3,-6
13,2,DL,10397,14100,129,167
1,7,DL,10397,14524,-1,-7
12,7,DL,12478,13303,163,159
28,3,DL,10397,11618,44,44
8,7,DL,12892,12173,7,-10
4,4,US,14100,12892,0,-16
30,3,OO,11193,10693,-3,-11
23,5,FL,10397,14683,30,14
28,2,WN,10821,15304,30,17
25,7,DL,10397,11057,-3,-21
10,4,UA,12266,11618,-2,-13
5,4,WN,14057,12889,23,20
11,6,US,12266,14107,-6,-16
7,1,US,10397,11057,83,67
5,7,9E,14869,13244,-4,-3
14,5,OO,14869,13244,2,-3
10,6,UA,13930,12264,-5,-22
30,3,EV,13198,13930,-8,-1
30,7,AA,13204,12478,12,-1
28,2,US,10721,14100,-6,-8
27,6,UA,11292,11697,0,-12
7,2,UA,11697,12266,-2,5
9,4,EV,14492,11193,-2,-2
23,3,B6,10721,11298,-4,10
5,5,DL,14679,13487,50,44
1,7,AS,14679,14747,-9,-27
24,1,DL,10397,14492,5,5
18,4,DL,11433,13930,64,76
12,5,WN,10821,14122,28,21
30,3,WN,10821,13232,-3,-3
10,5,DL,12892,12478,23,42
18,4,FL,10397,13244,-5,5
19,1,DL,13487,14747,-4,-23
15,4,DL,14679,10397,-3,-33
8,2,B6,13204,14843,10,24
7,7,UA,14100,12266,-5,-9
10,2,US,11278,14679,-8,-26
28,7,AA,11433,11298,-6,-16
23,1,MQ,11042,12953,-22,-24
7,7,US,14057,14107,-3,-1
29,2,B6,13930,12478,10,7
16,1,DL,10397,12953,-4,-11
28,2,WN,10721,10693,-3,-20
10,4,B6,10721,10821,-6,-1
23,4,WN,14107,14679,-3,-6
27,2,OO,15376,12892,-11,-15
13,6,YV,12954,14107,-8,-8
21,1,WN,12889,13891,14,9
6,6,WN,10821,10721,13,-17
20,6,DL,11433,13244,20,31
11,2,DL,11433,10397,-6,-10
15,2,WN,12953,15016,16,4
19,6,OO,14869,10693,-5,-16
25,3,DL,10693,10397,11,1
29,1,DL,12892,14869,11,4
26,4,FL,12953,10397,27,20
3,6,WN,13232,12953,62,60
21,5,OO,15016,14869,-6,-5
6,7,WN,13487,13232,-2,-8
1,2,DL,12173,12892,-4,-37
12,4,OO,10693,13487,117,117
17,2,9E,11193,14100,-2,11
8,2,UA,10299,11292,-8,-14
10,3,AA,13930,12953,0,0
18,5,US,10397,14107,28,27
19,1,AA,13930,14771,0,-6
10,2,WN,13198,13232,3,0
30,1,WN,12889,10792,0,-7
9,2,FL,11278,14635,-11,4
5,5,AA,14771,12478,-5,-23
13,6,YV,12339,13930,-1,-5
1,6,US,10721,11057,-4,-3
30,5,B6,15304,12478,-9,-3
28,3,B6,10721,12889,25,-6
23,5,UA,12264,11697,18,18
10,1,AA,13198,11298,0,-17
23,7,WN,10821,10721,25,40
3,1,UA,10721,14771,2,-9
6,4,AA,13930,15016,-6,-7
11,4,WN,14570,13796,-1,-5
20,4,UA,11292,13930,-3,-19
25,2,US,14679,14100,4,60
28,6,UA,15304,12266,-14,-30
7,5,UA,12173,12892,27,6
28,1,DL,13487,11433,-2,-6
22,1,WN,14679,15376,2,-7
12,7,9E,12264,11433,-14,-28
26,3,WN,10792,15304,1,-9
21,7,B6,10721,11697,25,28
16,1,DL,12953,15304,-1,1
23,2,WN,14730,10397,-3,-17
22,3,WN,13891,13232,4,-10
7,3,DL,13487,11292,13,-2
27,1,AA,12892,10721,-4,-4
22,7,OO,12892,14683,82,74
6,2,WN,12892,13342,1,-12
11,5,EV,13851,11618,-6,2
25,7,US,10721,11278,-1,-15
26,7,US,11697,11057,-2,-5
11,6,YV,14107,13891,27,20
6,2,AA,11278,13930,-8,-15
17,5,MQ,11066,13930,-7,-19
18,4,DL,11042,10397,19,15
5,4,OO,12892,14107,-4,1
26,7,OO,15376,12892,-5,-4
28,2,WN,12889,14747,7,18
30,2,AA,14771,11298,-10,-2
26,1,WN,13891,14893,-1,-9
13,1,US,11057,15304,2,0
22,1,UA,13930,11618,-3,-1
25,6,YV,11042,11057,5,3
14,2,AA,14747,13930,-1,-16
21,5,WN,10792,10821,23,14
8,1,WN,11292,14679,-1,-7
18,3,WN,14747,13796,-2,-13
21,5,WN,14635,15016,-7,-18
24,1,FL,14492,10397,3,7
6,7,B6,10792,12478,-2,-7
27,7,EV,13244,12266,-6,-8
25,2,AS,14831,13830,11,13
21,1,WN,14107,10397,62,55
8,3,WN,10821,14122,53,53
30,1,WN,10821,10721,-3,0
19,1,WN,10423,13204,2,8
17,1,DL,14524,10397,-8,-11
1,3,AA,11298,10397,10,4
28,5,DL,11433,14869,316,301
6,5,WN,10529,13232,-2,-22
27,2,US,11057,14100,-4,-1
1,6,VX,11697,12892,-1,-3
28,6,UA,12266,11618,3,9
29,3,UA,14771,11618,2,28
10,4,WN,10397,14730,2,-11
5,7,WN,14747,11292,-1,-2
18,4,DL,12892,13244,-6,-18
9,5,DL,10693,11433,-1,-14
23,1,EV,11057,12266,-8,-22
16,1,AA,13930,11298,21,13
31,4,DL,11193,14869,0,-8
13,4,DL,11433,13244,-2,-13
21,7,WN,14747,14869,22,17
22,2,AA,12892,13930,-1,11
30,4,OO,14869,11292,31,36
29,2,DL,10693,10397,155,168
7,7,DL,11697,10397,-4,-11
11,5,UA,11618,10423,3,-4
29,6,AA,10721,13930,68,52
22,4,AA,11298,13930,52,96
12,7,OO,12266,13487,4,2
24,2,DL,15304,12953,-7,-17
2,7,US,14100,14492,-5,-18
7,3,9E,13487,10529,-4,9
15,6,AA,11298,11057,8,-5
7,1,WN,10693,14100,30,17
12,4,MQ,12953,11433,0,0
3,6,DL,11433,11278,-5,-7
8,3,OO,14893,12892,-6,-14
1,2,B6,12191,12478,8,-1
26,5,DL,10397,13303,0,-10
20,6,WN,13232,14635,-3,-10
25,3,WN,13198,15016,5,1
15,7,WN,13495,12191,-4,-11
13,5,WN,13796,14747,30,28
18,3,AA,11298,13244,-2,-5
1,7,YV,13796,14107,-6,-14
24,4,US,14107,11057,-7,-14
22,1,VX,12892,11298,0,-4
18,2,EV,11618,11278,113,100
7,6,WN,14683,14679,-1,-18
1,2,9E,12339,13487,-5,-4
8,1,UA,11292,11618,47,58
20,6,UA,13487,13930,0,0
30,2,WN,14869,14057,0,-5
8,4,WN,10693,13232,-4,-4
6,4,EV,11259,10397,107,103
18,4,WN,14107,10821,-1,46
7,1,AS,14747,10423,-4,1
8,2,WN,11618,13232,-6,-19
19,6,WN,13851,11259,3,3
11,3,UA,11618,12266,14,3
28,2,MQ,13930,11618,21,16
5,7,US,11057,10792,-1,-12
7,5,WN,14831,14679,53,50
3,3,UA,12892,12266,15,0
10,1,UA,14908,11618,9,10
16,2,DL,10140,10397,-7,-16
11,7,YV,10693,11057,-8,6
13,7,AA,11298,15376,-2,-3
30,2,WN,10529,10821,3,-6
26,5,FL,15304,10397,29,35
5,7,WN,11292,14869,12,5
18,3,WN,11292,13891,-2,-5
6,4,DL,14908,10397,-3,-10
1,3,WN,13232,11433,40,36
17,5,MQ,13303,14122,49,47
3,4,DL,12889,10397,73,65
3,1,WN,12191,14683,48,44
30,3,DL,10721,10397,21,23
3,3,OO,11292,14057,2,-10
9,4,OO,12266,13342,13,43
15,6,OO,12892,14893,8,5
26,5,WN,10423,12191,23,23
17,3,WN,10821,14492,12,6
23,4,WN,13796,14747,1,-1
14,2,UA,10821,11292,38,23
3,4,UA,12892,12266,-6,-27
13,1,OO,14893,14771,87,93
21,6,WN,14107,11292,6,1
15,3,DL,11433,13487,-2,-6
6,1,UA,11618,12889,35,18
24,1,US,15304,11057,-1,-2
24,5,DL,15016,10397,-6,-20
17,3,AA,13303,14107,-1,11
9,4,UA,11042,11292,0,-19
1,6,AS,10299,14747,-7,-4
5,6,US,11057,13495,-8,-3
29,7,UA,11292,14771,-7,-22
16,4,FL,13204,10397,1,17
24,3,EV,10397,11259,-1,0
26,7,YV,11057,10821,-6,-17
17,2,US,12892,11057,0,-3
10,3,HA,13830,12173,-3,-6
13,1,US,10397,11057,-1,1
23,3,AA,12953,13930,-10,-4
29,1,FL,13204,11066,-4,-9
4,4,FL,11697,10397,0,9
30,7,US,12266,14100,7,-6
13,5,MQ,14524,13930,-10,-6
27,6,MQ,12478,14492,-7,9
7,1,OO,12892,14107,15,15
26,5,WN,10721,13232,14,11
22,7,AA,11298,10397,-5,-17
29,7,WN,14831,14679,-5,-5
6,1,US,13495,11057,-6,-13
3,6,FL,14683,10397,-1,-1
8,3,EV,11618,14524,58,68
4,5,EV,13244,12266,0,-9
21,1,AA,12953,13930,-13,-21
12,5,WN,13931,13232,-3,-16
26,1,B6,14492,12478,-7,-21
6,6,VX,14771,14057,3,-13
14,2,VX,14679,14771,-1,-6
15,7,UA,12892,13930,-6,-13
12,4,WN,10693,10721,17,28
19,4,DL,12892,13495,-2,-8
12,6,9E,13930,12478,-4,-12
14,5,DL,13204,13487,9,12
25,3,DL,13204,10397,-3,3
13,7,WN,13232,11618,-5,2
8,3,US,11057,11618,-1,-12
30,2,WN,11292,14747,-4,-4
6,6,FL,14683,10397,100,102
21,2,UA,11292,12266,-4,3
30,5,MQ,13930,13198,79,0
26,5,WN,14683,11259,0,-5
4,4,DL,15304,12953,-7,-14
25,5,US,12266,14100,-7,-8
14,2,UA,11292,14893,49,41
13,6,US,11298,14100,-1,10
13,7,WN,10423,13232,14,3
18,2,AA,11298,10693,31,23
1,2,EV,11618,11193,-12,-28
23,5,US,11278,14107,-4,-29
16,7,AA,11298,10397,-5,-12
20,2,AS,13830,14747,15,-7
20,6,AA,13204,11298,24,34
2,4,DL,11057,10397,-7,7
12,5,US,12451,14100,25,23
23,1,F9,12892,11292,0,-9
17,4,B6,10792,12478,-3,-1
27,2,HA,13830,13796,-3,16
6,7,US,11066,14107,-3,-3
24,3,WN,10693,13204,-3,-10
18,3,DL,10397,14771,-3,-9
17,2,US,11057,10821,-4,-16
2,5,WN,14679,14771,4,-10
21,7,FL,12892,10397,29,35
19,6,OO,12892,14679,-6,-4
9,7,UA,14771,11292,-3,7
7,7,WN,12889,13851,10,4
30,2,EV,13851,13930,-7,-12
10,3,WN,15304,14492,0,-4
3,3,OO,14679,12892,-3,-7
23,2,DL,10397,14027,-1,-22
11,5,US,12266,11057,-2,9
29,6,WN,10693,13495,-1,0
28,2,UA,13495,12266,-2,-7
17,1,EV,11618,13487,55,71
22,7,AA,11298,10821,-8,-19
2,7,9E,13232,11433,-8,-3
12,3,WN,11259,12191,1,8
17,6,AA,11278,13930,-5,-3
8,2,AA,13303,10821,0,-6
21,7,DL,13487,14908,99,76
14,1,MQ,12191,11298,37,35
19,5,UA,13830,12892,-13,-36
29,1,DL,12478,14747,-6,-42
18,3,DL,11697,10397,8,6
17,4,WN,13232,11042,37,39
15,7,UA,12953,13930,-1,-13
27,5,HA,12173,13830,0,0
17,1,US,13930,11057,-3,2
19,7,WN,10821,10721,54,52
16,7,WN,10693,13232,-5,-8
23,2,UA,12266,10721,-2,-13
5,3,OO,12892,14831,3,-5
9,7,WN,10423,11259,5,-1
14,7,UA,12266,14683,13,12
3,5,DL,10397,14747,-4,-14
31,4,WN,13204,10792,292,287
13,6,AA,13303,13930,12,30
18,7,WN,14683,11292,11,4
22,3,WN,13198,15016,0,-3
26,4,FL,14524,10397,-2,-5
13,1,EV,11618,11433,104,114
30,3,AA,11298,12892,29,44
29,4,WN,12191,11259,-3,-6
4,3,DL,10397,14869,3,-25
3,6,AA,13303,11298,28,35
24,1,9E,11193,13495,-6,-13
12,5,UA,12264,12889,65,31
5,5,YV,11057,15016,-3,-4
17,5,WN,14100,11697,1,-13
29,2,9E,13198,13487,-7,-15
19,4,DL,14869,13244,-4,-22
28,2,WN,13342,13198,7,0
2,4,US,14100,13204,35,53
6,7,B6,11618,13204,2,19
31,5,9E,11193,10693,15,22
21,1,US,10721,12953,-7,-6
15,4,WN,14107,14771,32,21
12,5,EV,14683,12266,0,0
9,4,WN,14893,14908,-5,-9
31,4,9E,12478,14122,-3,-7
10,3,DL,12953,10397,-2,6
15,7,B6,11278,10721,-15,-30
12,4,AA,14771,11298,111,111
23,2,EV,11042,13342,56,46
3,2,OO,15376,14869,-9,-18
29,1,FL,11433,10397,-4,-6
30,1,DL,11057,10397,-5,4
9,1,DL,14107,12478,-10,6
23,2,US,11057,12953,-3,-10
18,7,AS,14057,10721,15,18
30,2,B6,14524,13204,56,48
25,3,DL,14635,11433,-6,-29
8,1,WN,13232,14492,1,-9
5,6,US,12478,11057,-4,-16
7,5,DL,11697,10397,0,-14
5,3,AA,11697,11298,-2,-23
16,5,B6,12264,10721,13,5
27,1,US,13495,11057,-9,-9
19,4,OO,13303,13930,202,216
16,3,DL,14679,13487,-8,-1
29,1,WN,13871,13232,0,1
21,3,DL,11618,10397,0,-7
1,7,DL,12892,12889,-3,-9
24,4,FL,10397,12892,32,20
15,1,DL,14107,11433,-4,3
27,6,WN,10821,12451,7,10
1,4,EV,12953,14122,-7,20
14,7,MQ,13930,13487,3,24
20,6,US,11278,13204,0,-7
9,3,MQ,14492,12953,-8,10
2,5,FL,11433,10397,-5,-16
14,3,UA,11042,14771,-7,-17
31,3,AA,11298,10693,-2,-5
11,3,DL,13487,14107,31,30
23,2,AA,11298,12339,-2,-5
7,7,UA,11292,12264,0,21
7,6,WN,13796,14747,34,40
19,4,WN,12889,14679,13,15
17,3,WN,14107,13495,1,-4
25,4,DL,10397,15376,-3,-5
23,3,AA,11298,12953,4,-24
3,3,YV,13830,12173,26,26
6,6,WN,10693,15304,-1,-4
15,6,WN,12889,14869,5,3
9,3,YV,15376,14107,46,42
20,7,VX,11618,12892,5,-24
7,1,MQ,12953,10397,0,0
9,2,UA,13930,12889,-2,-6
3,6,EV,11618,14524,0,0
3,6,FL,13204,13232,-3,0
17,6,AA,11298,14869,-3,-8
9,1,MQ,13930,11066,-2,11
10,6,US,14635,11057,-6,-4
18,4,US,14107,12266,-3,-16
17,1,AA,10821,11298,-1,33
23,4,UA,14771,12892,-3,-4
30,4,AA,13204,11298,48,57
30,5,OO,14869,12954,16,10
4,7,FL,14122,15304,-7,-24
11,6,B6,12478,13204,8,-2
28,7,AS,14057,14679,-9,-3
30,2,MQ,13871,13930,-10,-33
5,5,DL,10529,10397,-5,-14
16,1,DL,10397,14307,3,-15
17,1,OO,14057,14771,0,9
9,2,UA,11066,13930,-3,61
23,4,WN,11042,13232,-8,0
8,1,WN,15016,11259,-5,-11
27,4,MQ,13303,10693,-5,5
19,6,UA,11042,15304,-7,-16
3,4,WN,14679,14771,1,-5
10,5,OO,14057,11292,-4,-9
12,5,WN,12339,13198,-1,-13
1,1,FL,10821,13204,-2,-5
1,1,WN,15016,13487,4,-10
2,2,WN,10792,13232,3,4
21,6,OO,12892,14893,6,8
23,2,OO,12266,10423,-3,-19
20,1,DL,13930,10397,17,7
10,5,WN,10821,14869,-3,-16
31,4,F9,13232,11292,-5,-3
29,1,FL,12451,10397,-9,-7
24,3,DL,14100,14869,-3,-14
27,7,WN,14747,14107,14,-1
29,3,WN,14679,14831,3,4
13,5,AS,13930,14057,13,9
31,5,WN,14492,13204,-5,-23
27,4,VX,14679,14771,106,98
29,1,WN,13198,13487,0,-6
11,7,MQ,13930,11618,-3,-18
6,2,DL,14492,10397,633,621
13,5,EV,11618,10529,-2,-16
26,6,DL,13487,12953,-6,-25
27,4,B6,12478,14843,41,42
24,2,WN,13931,13232,1,-12
1,6,WN,12191,14107,10,0
2,2,DL,10397,12191,-4,-3
23,2,UA,11618,12892,-6,47
5,3,VX,12892,14771,127,119
13,6,AA,11298,13930,7,9
6,2,WN,10792,12889,4,0
31,5,UA,14747,13930,-5,-13
5,5,MQ,14492,12953,10,5
6,6,WN,15376,12892,16,3
20,2,DL,10821,10397,56,59
20,1,WN,14107,10140,1,-7
2,2,US,14100,11298,6,39
14,7,B6,14843,13204,-2,-2
18,6,OO,13930,14869,-7,-21
14,1,EV,11618,13244,-5,-12
18,2,9E,12478,14122,-2,-6
1,2,WN,14893,12889,4,0
9,7,AA,11298,12264,46,44
11,2,UA,11278,13930,-7,-29
7,2,WN,14679,13796,38,38
21,7,B6,10721,14635,49,50
3,2,F9,11292,13487,14,9
2,1,MQ,13930,10529,0,7
21,7,OO,12892,14679,37,30
21,1,DL,13487,11292,-2,-18
18,3,B6,14107,12478,-10,-12
1,2,OO,12266,14683,0,-14
7,7,WN,15016,12953,-6,-23
9,1,WN,11618,15016,-2,-14
4,7,UA,13930,11618,99,89
5,4,AA,11292,11298,-4,-15
15,4,B6,10721,12892,3,-6
27,6,9E,14122,12478,-8,-14
13,6,AS,12892,14747,102,102
29,1,WN,12889,13891,21,17
9,4,9E,11433,11193,36,18
3,3,AA,11298,10693,49,39
28,7,US,14771,14107,-5,-8
12,5,UA,13495,14771,2,-15
1,4,9E,12451,12478,147,222
3,2,OO,12954,14057,-5,-20
9,3,WN,14107,11292,-3,-3
22,1,DL,10397,11042,0,-4
17,6,WN,12191,11697,9,1
16,1,EV,11042,12953,105,99
11,4,US,15304,14100,-3,4
24,3,US,13931,11057,157,166
7,5,OO,12892,12889,154,157
8,4,WN,10821,13495,2,-9
11,6,UA,11618,14679,-8,-43
1,1,WN,11292,13232,16,3
10,3,B6,13204,12953,-5,-4
26,5,US,11057,14635,0,-2
26,5,EV,12266,11433,19,9
18,5,MQ,13930,11066,145,136
23,2,WN,14908,14107,-3,-9
26,5,AA,15016,12892,-2,-2
17,2,DL,12451,10397,26,41
22,7,B6,13796,12264,-2,-19
13,1,DL,14635,10397,-5,-12
5,5,MQ,13244,13930,-2,4
15,6,US,11057,10821,-6,-7
25,6,WN,13204,13232,0,-6
6,7,WN,13232,10792,7,-1
3,3,US,14107,11298,-4,15
25,4,DL,10397,10721,39,15
23,1,WN,12892,11292,19,4
7,7,UA,11697,11042,36,18
13,6,UA,14107,11292,136,128
15,1,9E,12478,11278,40,1
13,6,B6,11278,10721,102,93
30,2,EV,11433,13930,-9,-10
24,6,UA,11278,12266,7,-2
22,1,WN,14107,11433,-1,-8
15,1,AS,13891,14747,-16,-17
25,3,UA,13930,11278,-5,-17
2,2,EV,11618,13342,39,29
9,7,US,14771,14100,-5,5
3,5,AA,11298,11057,-1,2
27,4,DL,12953,11433,-7,-22
31,3,US,14100,11697,-3,-13
8,6,US,14100,10529,-5,-22
23,2,WN,14831,12889,6,6
5,5,WN,13487,13232,-2,-12
31,4,WN,11697,13232,54,55
6,2,US,14107,11292,45,56
7,2,WN,15016,13204,-1,-12
17,3,YV,12264,11057,124,136
22,7,MQ,12892,12266,-6,-20
23,7,UA,12892,12173,0,-20
17,3,WN,14869,14107,22,22
22,7,UA,11292,11618,10,-19
26,4,AA,13930,12889,22,29
15,1,US,15304,11057,-7,-8
19,1,EV,10529,12264,-9,-22
31,3,US,14107,13930,6,7
11,7,DL,10397,13232,-6,-14
7,3,B6,12478,10721,-12,2
1,1,OO,14057,14747,0,-9
28,5,WN,13198,10140,0,-16
21,1,AA,12892,13930,19,12
13,5,UA,14100,13930,-4,-8
25,4,AA,14683,11298,-8,-11
15,7,DL,12339,10397,9,0
17,2,US,14100,14122,-6,-7
26,4,US,14107,13891,-4,0
14,7,DL,13495,10397,-4,-13
27,1,AA,12953,13303,-2,-2
30,5,AA,13930,14747,82,62
5,6,AA,11697,11298,-9,-11
31,5,B6,14893,12478,48,54
22,6,US,14100,14679,-2,-7
17,3,WN,14057,14570,9,-7
9,4,AA,10140,11298,23,13
7,5,MQ,11292,13930,12,17
18,6,AA,11298,14730,2,-10
14,6,UA,13204,12266,-7,-6
16,1,WN,10693,10821,-4,-14
10,3,DL,14869,13796,-2,-20
26,5,OO,10140,12266,-11,-20
3,4,UA,12266,14771,2,-13
24,1,B6,13204,14843,-4,-4
11,4,EV,11066,11618,-3,-14
18,6,AS,14747,11697,0,-3
4,2,MQ,12953,11057,136,151
12,3,AA,10721,11298,-4,-26
31,4,US,15304,11278,-7,-10
