Date,Airline,Aircraft_Type,Origin_Airport,Destination_Airport,Origin_Region,Destination_Region,Season,Delay_Minutes,Fuel_Consumption,Passenger_Count,Ticket_Revenue,Operating_Cost,Profit,Flight_Distance,Weather_Score,Aircraft_Age,Maintenance_Hours,Load_Factor,On_Time_Performance
2023-06-15,JetBlue Airways,Boeing 787,SFO,SEA,West,West,Winter,7.7617656908629264,1144.5721254452014,246,136346.98709247154,90195.27893335975,64022.45293208277,1123.123358996148,6.4562683185587115,9.047983424609296,90.22450889358758,0.8655382528616716,1
2023-06-15,United Airlines,Boeing 787,SFO,LAX,West,West,Winter,1.7863452601739098,1056.2538144165758,241,267051.2915780431,89361.05325368694,208582.83245276017,1185.598403831592,3.4933036426798436,8.341632996178054,75.25544943043094,0.8482929815400055,1
2023-06-15,American Airlines,Airbus A320,ORD,JFK,Midwest,Northeast,Fall,9.377500472457008,2381.3673601634446,127,87495.89798208639,107083.19362136493,-23290.00680943457,1167.120458243055,5.33373118035792,23.082454880267452,147.22731354838035,0.7851696016735076,1
2023-06-15,Southwest Airlines,Boeing 737,DEN,SEA,West,West,Fall,97.59192108197279,4289.884025471319,80,351569.00149878766,229874.79233452372,110182.23796416483,4576.993283209526,7.838136675043767,17.531713139602694,187.36701458203103,0.5961324327829073,0
2023-06-15,United Airlines,Airbus A320,SFO,ORD,West,Midwest,Spring,8.192870976147598,2612.25976184932,122,644989.7859417371,127121.81998727095,524783.1207567932,2642.8285272432654,9.537210639718358,24.125551154431626,162.4893230187564,0.7533579237704442,1
2023-06-15,American Airlines,Airbus A330,ATL,MIA,Southeast,Southeast,Winter,75.27130836424516,6550.693474782066,186,1384188.588448194,356560.1603513708,1007865.2775614732,4818.4049797152165,2.794714436816122,20.572980240521826,280.36514290311686,0.5222123652818417,0
2023-06-15,Delta Airlines,Airbus A320,ATL,JFK,Southeast,Northeast,Spring,0.7603539997484449,2469.150372359608,127,64209.783787855216,69967.81512242278,21647.932048847186,313.5149535521519,5.325424687215456,8.55634356792956,99.05128161200791,0.7862073376274529,1
2023-06-15,American Airlines,Boeing 777,ATL,JFK,Southeast,Northeast,Fall,0.022142478324065497,6490.6076347208855,249,208856.1506890054,150664.59673220743,64939.73345852712,1340.2261253748025,6.452294047846547,3.2919078989392507,139.3446405425739,0.5881184267978202,1
2023-06-15,Delta Airlines,Boeing 787,SFO,MIA,West,Southeast,Fall,84.95945345671069,835.9228684788386,199,1520563.4461172188,107641.58062388824,1436695.967975849,2835.9222603642816,4.2590290941717415,18.404126338270043,133.46212210635358,0.6989261419794212,0
2023-06-15,Delta Airlines,Boeing 777,MIA,ATL,Southeast,Southeast,Fall,50.255915010354165,6964.616007978647,297,2166824.4301420716,260089.94228386928,1946071.0790991646,2863.982256927696,6.224674337658265,11.871729266894718,243.58739221676444,0.7010669368630142,0
2023-06-15,United Airlines,Boeing 777,MIA,JFK,Southeast,Northeast,Spring,1.6118544162579913,6165.713341748013,296,1454591.1827974005,228588.8996800438,1251306.1831285693,2762.135822316115,8.306170010783667,11.019923341955504,223.75812599114676,0.69711870224163,1
2023-06-15,United Airlines,Airbus A330,LAX,DFW,West,Southwest,Fall,2.3041107285417533,4808.64478861271,347,4055800.2046290757,222000.90306609462,3877780.602410577,4674.849562163416,7.024505645154443,3.261898314652708,116.04424506521987,0.971507673479121,1
2023-06-15,JetBlue Airways,Boeing 777,JFK,MIA,Northeast,Southeast,Summer,43.22004706477703,5692.4794577368175,338,2760180.1744124573,295863.2179997854,2460372.5129361935,4770.448828329216,9.003897815247997,11.416954120760241,191.49377329469846,0.7965044849594537,0
2023-06-15,Southwest Airlines,Airbus A330,DEN,JFK,West,Northeast,Spring,188.77747336221157,5563.947064287027,284,44180.82584867146,153572.29350206006,-128594.09544877433,542.3523829694759,7.9370926842574585,19.750550632308844,277.3085039576885,0.7953414189592005,0
2023-06-15,United Airlines,Boeing 737,LAX,LAS,West,West,Spring,0.07726040047944652,3664.0253000588887,78,410559.63070530124,133039.57635334402,275502.2495460189,2781.8894885900577,8.321919795046783,3.228001891637896,100.38146021580008,0.5786386274381986,1
2023-06-15,United Airlines,Boeing 777,DEN,MIA,West,Southeast,Fall,340.2351141202185,5118.016223663266,348,114106.56927793624,158899.67475174536,-59979.178294170444,391.9532561560551,5.396056234464259,24.18061764333517,294.24090836495736,0.8208804520712113,0
2023-06-15,United Airlines,Airbus A330,SFO,DEN,West,West,Spring,68.68450439695025,6204.529121963785,215,91533.09455694785,131987.74067763868,-27892.64401772826,512.7637442362426,8.272753857865156,17.61578695850651,197.43142156980315,0.601736615612022,0
2023-06-15,American Airlines,Airbus A330,JFK,ORD,Northeast,Midwest,Spring,0.3504952679892619,5927.583556611156,304,1130343.5137695537,193880.57568491474,959346.4488234451,2717.421368321456,8.020866805877379,8.588778765845184,142.78709226809485,0.8495981187047015,1
2023-06-15,Delta Airlines,Airbus A320,ATL,SEA,Southeast,West,Fall,1.952636781599576,2099.1460235100344,74,1359699.5296236023,140298.2268756598,1243773.8731811577,4504.470110993273,5.517343263958656,13.22716046339556,148.46953643573283,0.46069517700203555,1
2023-06-15,American Airlines,Airbus A320,LAS,LAX,West,West,Summer,86.24317361414698,2544.6786745354693,99,38606.73796307332,97816.14489794438,-71001.66413414216,491.1501709291085,9.651237063247132,20.61723509422564,161.96848525362617,0.6125260966686222,0
2023-06-15,Southwest Airlines,Airbus A330,SFO,LAS,West,West,Summer,26.669621052811813,6571.72122921661,194,1060121.669166538,341826.9633231601,716049.7721093111,4621.234661287041,7.60912193449399,23.615944758342916,220.34968459460123,0.5446699770206688,0
2023-06-15,Southwest Airlines,Airbus A330,LAX,ORD,West,Midwest,Spring,48.75987296413495,6892.15677010284,169,338575.612632169,240615.4115395631,81744.67564072565,2776.433005762165,6.163674813484192,16.159103438151725,203.13980300968953,0.4746715111378211,0
2023-06-15,Southwest Airlines,Boeing 787,LAS,MIA,West,Southeast,Summer,8.8976338718799,1414.0855615409896,123,75441.67838823255,102984.49068021026,-25936.278441326565,1317.007706302963,7.982753356964931,15.985574035713277,96.70464215891771,0.4315832548084757,1
2023-06-15,American Airlines,Boeing 737,DFW,SFO,Southwest,West,Spring,3.6089567752999705,3424.9415307752383,120,42828.24359532334,89106.12190399395,-24232.59008530374,586.0154211906365,8.324828341876483,11.13841809672449,139.1752319078585,0.8919298619199193,1
2023-06-15,United Airlines,Boeing 787,SFO,MIA,West,Southeast,Fall,3.8566561804101585,1038.6612252636667,199,240895.5317985888,85048.5648784128,166988.32570870544,1406.843534052108,7.349022236684837,3.5493598095508863,60.16171104090452,0.6990952094969508,1
2023-06-15,Delta Airlines,Airbus A330,MIA,ATL,Southeast,Southeast,Winter,2.125233009286097,3705.274559263229,214,114645.36456788931,104284.10188485333,27399.26015584499,486.5084778506157,3.0595104247781806,4.28899952962298,110.06368996656073,0.6003863339203197,1
2023-06-15,United Airlines,Airbus A320,DFW,DEN,Southwest,West,Winter,21.755083454859502,2020.2270780273877,122,47087.01988318363,96423.02418217028,-24987.573861158315,471.9580641262247,3.0470714116570647,24.233095416229094,179.13057878660547,0.7576763600710246,0
2023-06-15,United Airlines,Airbus A320,LAX,SFO,West,West,Summer,27.200142267872543,2832.1389811213303,111,39653.099521714386,72326.68749338252,-20646.7169589931,149.21768586584858,7.066338753662541,6.103315588830536,99.62676879457403,0.6856935156825866,0
2023-06-15,Southwest Airlines,Airbus A330,LAX,LAS,West,West,Fall,141.62951263459794,5213.788324290593,342,580913.4220602028,183088.98995128457,377619.03340541944,2660.0237550153192,6.653791884560882,4.607290212721192,123.9083866491822,0.9565173434233994,0
2023-06-15,JetBlue Airways,Airbus A320,DEN,DFW,West,Southwest,Fall,6.896330744851171,2175.510364844145,95,261060.1872695348,101158.39854342867,182414.08837074952,3039.9563490640267,5.741107196833296,4.86213735866953,71.36911138398229,0.5896222588661059,1
2023-06-15,Southwest Airlines,Boeing 777,ORD,MIA,Midwest,Southeast,Winter,56.667071168263334,6664.382330730177,280,38442.06159045183,139587.23122999026,-128377.98155209963,446.62795746548255,3.5402315449739827,8.5161001720452,207.89984133821102,0.6607656074058987,0
2023-06-15,Southwest Airlines,Airbus A330,LAX,ATL,West,Southeast,Spring,45.16050641028704,5203.564682797475,296,45745.25423165058,142215.0400031163,-110770.42834501046,370.0850899003527,8.604997201804414,23.89901020530849,294.13427693346284,0.8273621374823458,0
2023-06-15,Delta Airlines,Boeing 777,JFK,SEA,Northeast,West,Summer,4.019484398228569,7159.384943517012,227,4558819.7621635385,270789.2972687008,4340998.1379613215,4158.15472015948,8.513358412808378,4.434241648063203,121.33799737875721,0.5356975289548835,1
2023-06-15,Southwest Airlines,Boeing 787,MIA,ATL,Southeast,Southeast,Winter,16.828513742878773,1178.8420389258943,219,68996.73701138854,88825.04527352392,-23114.141798059783,1047.6141362552596,5.4970304657406786,8.93035725155411,70.27021190820182,0.7687712809997597,0
2023-06-15,American Airlines,Boeing 777,DEN,MIA,West,Southeast,Summer,8.361203517832129,6174.827272469234,389,136441.3202466309,158252.30636972457,-21535.145154265847,537.4687226317823,7.330730793011167,23.92446842147786,260.1883553487909,0.9164951128574668,1
2023-06-15,United Airlines,Boeing 737,JFK,MIA,Northeast,Southeast,Winter,15.832781048147252,3778.618513417682,92,31882.272254392446,98818.22905571369,-51850.9257889435,527.4416363915788,4.143667062617092,19.987355105764223,225.59193105326003,0.6870375850374999,0
2023-06-15,American Airlines,Boeing 787,DFW,LAX,Southwest,West,Fall,2.612519600692296,1342.3548258279413,241,60020.23896480185,86002.49316030546,-28758.328451456153,385.4784134034751,8.980360662955924,7.53521552616361,74.74747011554696,0.8464852120562392,1
2023-06-15,United Airlines,Airbus A320,ATL,SFO,Southeast,West,Summer,5.343621809483139,2165.593527213138,60,862237.7075463453,146089.89457819023,723881.5488131746,4425.371904759,8.002465338008436,12.885728968050017,134.9626406833606,0.3509225042822593,1
2023-06-15,JetBlue Airways,Airbus A330,DEN,ATL,West,Southeast,Winter,8.811068217029897,5427.976224211418,237,40346.95271922893,144229.44786575486,-103074.94507599162,484.2682331017159,3.970194449259322,23.013802861971072,258.04419446540805,0.6631075481968324,1
2023-06-15,United Airlines,Airbus A320,DEN,DFW,West,Southwest,Fall,9.869194051404444,2716.1059344486052,103,482332.41442453815,151949.0402793653,358825.9914851378,2736.6012957074317,5.885538935661557,24.45646913146102,195.00235622257068,0.6387260629112579,1
2023-06-15,United Airlines,Boeing 777,ORD,ATL,Midwest,Southeast,Fall,40.91246186166297,7953.662573997062,280,3211657.251917861,324646.46122095996,2895155.613068669,4356.870487170008,8.04464593217318,9.112028883518374,197.57317941292834,0.6605165056705953,0
2023-06-15,Delta Airlines,Boeing 787,DFW,DEN,Southwest,West,Winter,43.020214447611856,1035.9884777269374,215,116143.47282212005,93502.3304046905,39347.20056330419,499.7710618488784,5.192830784505073,20.994121773026624,118.24153321186988,0.7568854270158104,0
2023-06-15,Delta Airlines,Airbus A320,SEA,LAS,West,West,Fall,158.55389995805197,2611.196428927201,138,1053618.9057764192,131299.2165887741,941569.057589833,2939.6085954601094,3.4725437209043557,10.950417454441936,121.23580456494201,0.8564761179638193,0
2023-06-15,JetBlue Airways,Boeing 737,LAS,SEA,West,West,Summer,322.10299007147097,3268.7874592518483,129,1086558.066263172,218155.07494218077,824672.9882112903,4784.790769108234,9.331015718633006,24.71210171280067,213.13434420902652,0.9580399998941955,0
2023-06-15,United Airlines,Boeing 737,SFO,ATL,West,Southeast,Winter,11.368818037701073,4070.323266977527,123,558346.2911240165,150630.4660245875,439329.31880480156,2727.194943383362,4.894285807655484,10.700855830490966,136.3914207720772,0.9173276943467578,0
2023-06-15,JetBlue Airways,Boeing 787,MIA,SFO,Southeast,West,Summer,17.418155865775585,1235.5314030322854,163,101766.8922082084,79312.97051966868,36837.88367707409,935.9214364424595,7.533444477971301,3.2426178539158075,71.37399755613116,0.5742818354700719,0
2023-06-15,Delta Airlines,Airbus A320,ORD,MIA,Midwest,Southeast,Winter,77.45857597228327,1887.7801728582156,132,60904.93210226989,86226.86882902552,-14551.753661391529,418.5319100141702,1.039328611259899,19.976628641999447,160.36366906795723,0.8169203344115638,0
2023-06-15,JetBlue Airways,Airbus A320,ORD,JFK,Midwest,Northeast,Spring,4.827842410013562,3082.4108537995094,125,350984.5808300506,133651.60271435004,234063.91749537774,2838.4753654719175,6.984359246851495,10.922897131025238,95.53979568580056,0.7768175462258086,1
2023-06-15,Delta Airlines,Airbus A330,ORD,ATL,Midwest,Southeast,Fall,48.54038680610393,4453.136013647623,347,5599261.389935986,256266.26836402656,5377524.8029390145,4274.6340520065505,8.035195039274086,17.59825223028834,189.45525303740592,0.9707132843009021,0
2023-06-15,American Airlines,Boeing 787,JFK,LAS,Northeast,West,Fall,10.557191444746774,1366.1805530402494,209,143817.02641692283,103717.74986306783,55145.244567912494,1124.127767901397,6.913409947048004,14.90139513011827,121.23065217446982,0.7344483859428128,0
2023-06-15,Delta Airlines,Boeing 777,SEA,SFO,West,West,Summer,1.8310372489220839,6519.91220930648,157,319807.90227172995,181635.17515157224,172699.23428421433,1167.8432904222432,9.173156786797986,17.86639561361203,289.55767030214025,0.37120471677072053,1
2023-06-15,Southwest Airlines,Boeing 777,SFO,LAX,West,West,Summer,35.360549784088796,8353.663547059237,337,815652.0610740711,282982.72944264853,544597.5357314558,2775.690684694476,9.156141929209133,18.98170987836317,227.25294325447337,0.7934012657020374,0
2023-06-15,Delta Airlines,Airbus A330,MIA,JFK,Southeast,Northeast,Spring,4.853664105129841,5444.880376334742,313,585452.6373608079,172767.40452446678,470884.2876429392,1204.3761528439936,9.348040191770849,23.472364594782597,253.30394218873275,0.8748548313954321,1
2023-06-15,American Airlines,Airbus A320,ORD,DFW,Midwest,Southwest,Winter,292.3633648118183,3027.2248821360386,149,40025.15439286861,72425.38359482249,-74999.61038043126,545.2423714974141,1.446213817562072,8.379164941577354,88.98414263091834,0.922439908649467,0
2023-06-15,Delta Airlines,Airbus A320,ORD,LAX,Midwest,West,Fall,0.786431047318248,2118.9990016730562,82,603906.0620756777,109938.66096553107,533878.8805266377,2889.3977202579117,7.2056136663887305,8.202421782058742,96.3771595560423,0.5063939272725227,1
2023-06-15,United Airlines,Boeing 787,LAS,SEA,West,West,Spring,1.7856877493176289,1040.303470202376,245,1263099.3557154955,98700.33573632847,1168228.7306866522,2583.834744800129,6.925398141816609,5.509106549518773,65.90440040375839,0.8608984384097134,1
2023-06-15,JetBlue Airways,Boeing 737,MIA,ATL,Southeast,Southeast,Fall,6.234637318118834,2934.358129880073,64,161219.11026160675,112654.47280937426,44235.08489302594,2726.5878648258367,3.2311105802259,6.0366073966337295,119.32901530742969,0.4810385392131676,1
2023-06-15,JetBlue Airways,Boeing 787,DFW,MIA,Southwest,Southeast,Spring,6.280981836354453,1078.7669896467003,198,548357.4001887055,115659.53984292928,458253.40968435345,2621.19376837571,7.338285683819395,16.32164404760799,110.19309598256973,0.6981602798801231,1
2023-06-15,Southwest Airlines,Boeing 737,SFO,DEN,West,West,Summer,246.3507475755448,3890.8138262756165,87,191918.58267915004,184816.11689005457,-23135.679063926676,2789.363885740693,9.162222583460451,23.329802549996796,251.8243538998912,0.6467830008554735,0
2023-06-15,Delta Airlines,Airbus A320,LAX,ATL,West,Southeast,Spring,19.010847940218994,2634.1135872296354,153,2981525.7403079984,173653.3564826723,2841217.417083723,4966.129862693829,8.996756785990474,13.680909605649196,120.79186742106718,0.9491354212783324,0
2023-06-15,JetBlue Airways,Boeing 737,LAX,SEA,West,West,Fall,32.862802971447536,3451.713007192492,84,568937.5455547927,208511.3281103627,359226.86177360226,4724.685457419152,7.6800923265875705,20.075066881213488,197.07994248971366,0.6281232206096026,0
2023-06-15,American Airlines,Airbus A320,ATL,SEA,Southeast,West,Spring,14.300762177928377,2967.0520093662553,93,766666.2230518868,153184.58048960048,615459.597475271,4477.302921832674,7.6871071001250915,10.253667859112479,107.64077832381612,0.5787338478021007,0
2023-06-15,Southwest Airlines,Airbus A320,JFK,MIA,Northeast,Southeast,Spring,90.2683180282574,2547.135034917124,136,576429.8583047302,176818.65352388803,393469.11520252953,4123.403310665654,5.976402189331833,24.744577330076986,180.20906198844426,0.8407975876009574,0
2023-06-15,American Airlines,Boeing 777,DFW,MIA,Southwest,Southeast,Fall,6.093894032629446,7998.275975254767,371,101258.35655469146,139207.3184772002,-18834.102426861977,468.30187040197455,8.825277062013864,10.726831874686532,185.17401874332836,0.8739335352554886,1
2023-06-15,United Airlines,Airbus A320,DEN,LAS,West,West,Winter,6.788935055357934,2373.351068853535,138,140944.40755455685,86198.08051914984,68922.33733002646,1138.6788107524003,3.3542311777399463,5.322664128828194,77.99148710187374,0.8519275053335266,1
2023-06-15,United Airlines,Airbus A330,DEN,MIA,West,Southeast,Fall,1.5870399902903998,4091.3235611452915,312,105299.89766177525,120612.46427414712,-8161.101469372801,415.1914519510289,7.611739680612281,10.198215328236085,167.9775449479765,0.8725848634247626,1
2023-06-15,Delta Airlines,Boeing 737,SEA,LAS,West,West,Summer,13.651583396235576,2734.4986614335485,89,839466.7621700494,141895.798129787,721881.099890354,2850.487456818855,7.064453442763991,23.058595304032494,232.2923412660386,0.6606855453905839,0
2023-06-15,Delta Airlines,Airbus A330,ATL,LAX,Southeast,West,Fall,0.8471103523904989,5780.302085841424,312,190153.97728418998,108295.58618634124,121122.16426859547,494.45830999300966,6.8643953477388,5.639036570460222,145.14432771190388,0.8741958796367459,1
2023-06-15,Southwest Airlines,Boeing 777,ORD,JFK,Midwest,Northeast,Summer,76.32217784877786,6814.7065355040795,256,115797.33851747587,165953.44648330697,-65438.93776250321,1012.6625970929498,8.858145941259314,7.707158078497499,205.2190087036041,0.6035763532035721,0
2023-06-15,Delta Airlines,Airbus A320,DEN,ATL,West,Southeast,Summer,14.090353442979534,1971.9945966606683,95,65563.41595628097,76369.97360742446,23627.363296648327,462.5877254138462,8.98120527125053,8.546170510370597,122.1020850747914,0.5887342463907466,0
2023-06-15,Southwest Airlines,Boeing 787,SFO,SEA,West,West,Spring,128.9929831066585,1223.4340775106339,178,86008.62753307063,108277.29488812378,-32395.134642392695,1177.9817885958598,9.990223776779725,20.406493578937564,129.15124899125823,0.6249334860183468,0
2023-06-15,American Airlines,Boeing 737,ORD,LAS,Midwest,West,Fall,9.453598577326137,3956.5790377582503,60,174702.286495087,175926.90735763864,2776.7444650422167,2706.461121196934,6.017134565274295,21.901791954538538,219.119854626726,0.3505062794999165,1
2023-06-15,American Airlines,Boeing 777,MIA,SEA,Southeast,West,Winter,483.9560165189658,8137.668246979565,246,155640.96895689028,164942.83540484493,-84345.94677936133,1196.1198831374215,2.759781690809942,5.9532452200623585,133.38066605772696,0.579110872228597,0
2023-06-15,United Airlines,Boeing 787,JFK,ORD,Northeast,Midwest,Spring,10.317179424028682,963.1233052643386,227,257991.7886361422,105065.79156705414,168504.53924655568,1205.8608917371794,6.272171433943008,20.442579744416683,123.16919416604377,0.7975493776734451,0
2023-06-15,JetBlue Airways,Boeing 737,DFW,JFK,Southwest,Northeast,Winter,37.239093268827936,3979.6759774894886,60,11621.848589642577,74664.29815141152,-87879.3525742757,452.68757066614796,1.524114121162322,7.254329417339214,120.77774453802063,0.4387531456450132,0
2023-06-15,Southwest Airlines,Airbus A330,SEA,DEN,West,West,Summer,32.930525345306116,5015.86608681199,326,179974.83485855878,168433.1620078279,12819.64538650769,1296.8807814063366,7.065864478907439,15.78719958679824,227.86366184581803,0.9110776656527256,0
2023-06-15,United Airlines,Boeing 787,SEA,LAS,West,West,Summer,10.408973853786813,1142.3750529583203,139,2273229.96507401,143884.11891138216,2145966.136998842,4901.930027157955,8.030534898755123,21.523085997203665,150.72540460270002,0.4881497407968465,0
2023-06-15,American Airlines,Airbus A320,LAX,MIA,West,Southeast,Summer,2.4728406283576265,2971.944245831307,102,457229.0728797423,132634.7480013444,343426.0581641511,3103.3261150131066,9.664941708452709,9.10226789333263,105.77354638645333,0.6338437825184431,1
2023-06-15,JetBlue Airways,Boeing 737,DFW,JFK,Southwest,Northeast,Summer,3.391538134756064,3410.8833741385083,118,29324.314243265457,84148.53900559,-40120.65470218244,429.6080307608924,8.91412843957095,18.905351537745446,181.86128887873718,0.8777370151491684,1
2023-06-15,United Airlines,Airbus A330,DEN,MIA,West,Southeast,Winter,11.472069847946011,5366.959939176629,245,87610.09244020424,112527.39305099902,-16355.615940199528,480.4699285857513,3.5649960325225756,9.002098715364449,136.65007619657874,0.6867140895728955,0
2023-06-15,United Airlines,Boeing 787,JFK,DFW,Northeast,Southwest,Spring,0.7360082329920935,1080.8325276953383,219,263621.354995025,85303.69193498205,186875.74114537812,1054.299022091429,6.8215052695127785,4.579765999800323,56.180667427835516,0.7702264021481442,1
2023-06-15,JetBlue Airways,Boeing 737,DFW,SFO,Southwest,West,Fall,1.0084836696320383,3020.2297125753284,110,63303.626513665775,93706.34377824397,-16616.850313891075,1269.565301892637,5.6052847198115945,8.007432730118994,146.45506762051028,0.8175858781391019,1
2023-06-15,United Airlines,Airbus A320,ORD,SEA,Midwest,West,Summer,13.443906919255301,2132.87644718203,100,662499.8997215203,125466.18343534722,562443.228769955,2708.810233536686,7.956524103156839,17.561592203419806,150.44835897254194,0.6184802454502867,0
2023-06-15,United Airlines,Boeing 787,ORD,LAX,Midwest,West,Winter,419.2970100382798,1236.927041669042,269,1135500.5917074657,126792.55237129366,959712.9821953716,2699.347773150632,2.184993004395251,16.826899461959364,98.68603750903699,0.9446829606968602,0
2023-06-15,Southwest Airlines,Boeing 737,SEA,ATL,West,Southeast,Fall,9.146882786189158,4174.099271354845,91,12105.68788320597,90488.57674595609,-86337.56171105112,432.9975179325047,7.614675695734342,17.73633345395835,192.25239786323812,0.6774264601425302,1
2023-06-15,United Airlines,Boeing 737,ORD,SFO,Midwest,West,Spring,6.801168082689473,3417.720666709056,107,1313469.2528771218,202251.5925556237,1127139.2675000622,4627.436665081443,6.673883498459652,16.510533398173845,154.10988059904167,0.7976037059669998,1
2023-06-15,JetBlue Airways,Boeing 777,JFK,ATL,Northeast,Southeast,Winter,4.027684487704186,7553.550333196253,205,46044.01774506551,133205.8517328417,-100239.1138090493,651.5615055897885,5.623037694652931,4.277019414407084,155.97767627495972,0.4840011200053517,1
2023-06-15,Southwest Airlines,Boeing 737,DEN,ORD,West,Midwest,Fall,9.00672886968439,3055.489560478623,113,48032.385278126654,98294.74048252316,-61663.70899163944,1078.3647617425959,6.14650469102965,12.110399806727912,154.06106829835133,0.8418735597275847,1
2023-06-15,Southwest Airlines,Airbus A330,ORD,DFW,Midwest,Southwest,Spring,228.4991834220601,5695.800775292704,323,1541881.6287377763,295211.8242012337,1213303.573181092,4638.492868272866,7.0515086302129,15.576073911943254,200.53631379170474,0.9024452778578421,0
2023-06-15,United Airlines,Boeing 777,ATL,LAS,Southeast,West,Spring,32.74462209454889,6573.889006795036,325,421500.56420873577,195240.42954809143,227078.1684604881,1305.569424888315,5.023207933122913,14.471284931663126,255.28414618829703,0.7657154073279695,0
2023-06-15,Southwest Airlines,Boeing 737,LAX,ORD,West,Midwest,Fall,3.2942189034207607,3982.895140167607,112,41751.076443624486,93702.31039954741,-51443.24155557173,1137.076623661258,10.0,5.506640028815677,91.57181205856497,0.8343643736677528,1
2023-06-15,Southwest Airlines,Airbus A320,DEN,JFK,West,Northeast,Summer,15.445243492766611,2352.290624466674,159,1010079.557807355,179005.2050583609,812959.2272192272,4790.949907074118,9.704608916962119,20.888645997671226,181.53502343144453,0.9861799694733684,0
2023-06-15,American Airlines,Airbus A330,DFW,ORD,Southwest,Midwest,Fall,5.11176781482967,6032.381183698573,339,90639.64887767774,137856.92565719792,-45997.645682237286,432.2741129127233,8.608293246765683,20.984580571983088,245.7669777727954,0.9480282326718685,1
2023-06-15,JetBlue Airways,Airbus A320,LAS,DFW,West,Southwest,Spring,15.458558824491703,3135.5789156847572,112,23707.99344214235,85168.18952783437,-48338.236933840424,361.67794932220914,6.85803363266752,18.54727636753532,179.8447057904389,0.6928521153958215,0
2023-06-15,Delta Airlines,Boeing 737,JFK,DEN,Northeast,West,Winter,40.84136877536502,3413.0325522171383,116,1774777.7084328257,173139.83756763363,1627786.4299292823,4399.454741213467,3.6788213698059864,9.451853886342263,153.1978681418062,0.8606660099539745,0
2023-06-15,Delta Airlines,Airbus A320,ORD,DEN,Midwest,West,Fall,3.63209630497496,2065.3192354741564,102,1943317.5853516264,160567.6286640272,1819987.2564982458,4556.348109693257,7.143166602267005,17.020706181423137,158.22500136322114,0.6315665088685318,1
2023-06-15,United Airlines,Airbus A330,LAX,SFO,West,West,Summer,13.240736831536744,5065.529253048933,259,3782089.678379684,239880.78093064128,3565756.4071584046,4382.661082247625,7.599066224300897,9.708562029348538,153.49575782782975,0.7246239629986978,0
2023-06-15,JetBlue Airways,Airbus A330,ATL,MIA,Southeast,Southeast,Spring,2.443207694308071,4973.512033786462,338,70861.357881122,114489.71212381868,-45889.68256472309,460.7612537275692,5.624524237202355,6.087101049199088,129.5945997827619,0.9451317589904509,1
2023-06-15,United Airlines,Airbus A330,LAS,DEN,West,West,Winter,56.58906217662218,4304.324814181206,299,329468.7412896501,134628.8090026138,191349.09887306797,1291.9791324050004,2.1850497211197077,8.575981265148023,145.62308134545913,0.8362562865804339,0
2023-06-15,Southwest Airlines,Boeing 787,ORD,SEA,Midwest,West,Spring,17.037919293526784,1187.6929201639905,122,609684.9440857965,114420.53833732511,484421.1937814851,4328.9836069067815,7.049259722697248,7.506067435668799,71.64926333125626,0.428529537635764,0
2023-06-15,JetBlue Airways,Airbus A320,ORD,SEA,Midwest,West,Winter,169.40846008702005,2379.4049983020327,117,22954.77722498857,94501.74914821975,-87853.8321848625,489.98573087790476,1.1106318212544002,24.093620993694653,159.09721206906198,0.7260442642952346,0
2023-06-15,American Airlines,Boeing 787,ATL,SFO,Southeast,West,Fall,9.858496039508285,1515.9483000382756,152,1041308.1875877334,118390.63674592794,923302.5917308087,4263.5701502396405,5.793449100874729,5.470000683236011,75.84717627100422,0.5346581207295485,1
2023-06-15,American Airlines,Boeing 777,MIA,JFK,Southeast,Northeast,Fall,24.312395977888947,5670.388910595712,353,90481.6473613051,152725.76454366732,-42926.22431561835,365.92862140810433,8.183140118390183,19.68534396556592,243.76519496522877,0.8323304980477328,0
2023-06-15,JetBlue Airways,Boeing 787,ORD,DFW,Midwest,Southwest,Summer,3.62016448903759,1389.3784887284137,241,905925.0442166276,112222.36360311945,803364.0135639994,2902.086123947781,8.14935742177493,14.091890047436946,116.02797513542077,0.8483385723861993,1
2023-06-15,JetBlue Airways,Boeing 737,SFO,ATL,West,Southeast,Fall,0.5925465885471008,3642.101779557461,104,69961.80019610916,115536.11971040322,-49871.49042974369,1285.4903922636402,6.812213960948604,16.81783648457158,198.06060080363395,0.7755143312108391,1
2023-06-15,American Airlines,Airbus A320,LAX,MIA,West,Southeast,Fall,5.355933050142924,2661.904324342281,120,347213.42476287845,125239.28109255504,222237.796105152,2514.42062873137,4.7718563410176245,9.846517905222775,125.06351442117017,0.7454836516838055,1
2023-06-15,Delta Airlines,Boeing 737,ORD,ATL,Midwest,Southeast,Spring,1.521550495009504,2907.4341693062224,66,34284.76169846943,82042.72017142655,-6072.560973637698,370.8902121891533,7.009127105106434,15.776744022949568,168.15529791255574,0.48946893848821094,1
2023-06-15,United Airlines,Boeing 777,LAS,LAX,West,West,Winter,18.919652023982408,6566.478625272348,330,3653785.4368137736,323135.11165197426,3347559.884102723,4350.712728154544,2.33370358432357,14.948602714339689,278.27207812165,0.7782036596965735,0
