DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
17,3,US,10721,14107,13,34
26,5,AA,12478,14771,-6,-26
3,4,AA,13303,14843,-10,-18
22,1,OO,14869,13244,27,18
7,6,DL,13871,11433,-5,-6
1,3,AA,14908,13930,-6,-16
1,1,US,14908,14107,-4,-11
28,6,VX,14747,14771,0,5
19,1,WN,12191,15016,14,6
23,2,WN,12889,14107,11,9
9,4,WN,12191,11259,-2,-6
2,3,WN,12191,11278,-5,-20
21,2,WN,14771,14908,0,-2
22,6,AA,10721,11298,-5,-22
21,1,9E,14100,11193,-3,-11
19,5,UA,12266,14635,14,-3
9,4,WN,11292,14908,0,-18
25,2,B6,11618,10721,169,165
21,5,DL,10397,12953,4,-15
28,7,9E,11193,13244,-5,-11
20,5,WN,12892,14771,85,94
15,4,AS,13487,14747,0,-12
29,1,DL,14908,13487,-2,-24
25,2,B6,14635,12478,-10,-8
12,1,DL,14869,13487,-2,2
19,3,AS,14747,14679,-5,10
7,2,US,14100,14843,26,21
1,1,WN,12889,13796,11,-4
15,3,AA,12953,13303,45,15
29,7,WN,14107,12892,-2,-8
15,1,EV,12266,13244,7,-4
7,6,WN,14057,13796,-2,-6
9,5,FL,14635,14100,53,44
2,1,EV,13487,14524,-4,-14
12,5,AA,13495,13303,425,415
24,1,US,14107,12266,-7,-7
24,3,FL,11697,14100,15,3
23,2,UA,14771,14747,-5,-18
28,3,MQ,13930,13871,3,-6
20,7,AA,11298,13204,5,9
6,6,US,13930,11057,-3,-1
8,7,US,10693,11057,-8,-13
6,7,EV,11292,11298,5,-4
20,2,DL,10397,14747,0,-1
16,4,OO,10693,13487,203,206
9,2,WN,12892,13232,6,41
28,6,DL,10397,11292,-3,-15
2,7,DL,11433,12892,-4,-18
3,3,EV,13495,13487,-9,-28
16,3,WN,13232,11292,2,5
30,3,B6,13204,14307,-8,-4
15,1,AA,15016,13930,29,33
16,7,DL,10792,10397,2,6
14,3,WN,13342,14771,3,-13
18,4,EV,14683,12266,-3,-9
2,2,WN,14107,11292,47,58
23,4,WN,14057,14893,15,-4
3,4,OO,14107,14869,-4,-9
27,6,WN,14683,11259,0,-1
10,3,WN,13796,10800,1,-8
22,1,OO,14570,14771,-6,-13
1,3,9E,13487,11193,-8,8
21,6,F9,14869,11292,2,-8
15,1,UA,12264,12889,-10,13
30,3,WN,11259,10423,36,37
13,7,AA,12173,11298,57,46
22,6,MQ,13198,13930,32,34
25,7,WN,13796,12892,13,10
24,3,AA,12264,11298,-2,8
1,1,MQ,11278,12478,0,0
12,3,WN,13232,13796,0,0
9,4,WN,12889,13871,-1,21
16,2,WN,13232,10821,0,6
2,2,DL,10397,14771,6,-8
1,2,OO,14771,10140,32,18
4,3,AA,12889,11298,-5,-10
14,3,HA,13830,12173,-5,-6
2,2,WN,12892,14771,-2,-11
24,4,AA,12953,13930,-4,-26
21,7,AS,14747,13487,-8,-30
3,6,UA,14057,12266,4,-2
10,3,US,11057,13303,-6,-19
27,5,F9,11292,13204,9,11
7,1,DL,12451,10397,8,17
25,4,UA,14771,12889,16,15
4,4,B6,10721,10423,7,23
6,1,WN,14570,12889,6,14
8,7,UA,11292,12266,4,-3
9,3,DL,10397,10693,-3,-5
21,3,MQ,13851,13930,27,31
19,1,OO,14570,14869,-11,-18
31,5,F9,12892,11292,83,82
9,4,WN,14057,14893,-6,-9
2,1,DL,12478,12892,20,-15
31,3,B6,11697,14771,3,-10
8,4,AA,12478,14679,184,217
15,1,F9,11292,15016,-5,-14
19,3,US,14107,13487,4,-7
24,3,B6,14679,10721,-3,1
12,1,DL,10397,15304,-3,-8
1,1,OO,14893,12892,-1,-4
15,3,AA,11292,11298,-6,-12
18,3,DL,11433,12892,6,-11
24,3,B6,12478,14057,-6,-16
9,2,DL,12892,10397,-1,-6
8,3,UA,13930,12266,-9,-18
12,7,WN,11259,13198,52,45
28,6,DL,14057,14869,0,-7
18,6,UA,12266,14771,15,5
19,7,DL,13244,14869,134,114
25,4,WN,10693,10423,38,32
1,6,AA,13871,11298,3,-1
6,2,FL,13204,10397,32,24
12,5,MQ,11278,12478,0,21
15,3,WN,14908,12889,10,2
30,4,EV,11618,10397,0,0
12,6,HA,12889,12173,-3,4
19,3,WN,12889,13204,2,-12
20,4,WN,13851,15016,5,6
3,1,OO,10693,13487,0,-10
28,2,UA,14771,12264,0,-13
26,7,AA,11298,11292,-5,-3
9,4,DL,10397,10821,-5,-2
18,7,EV,11042,13198,-1,1
5,1,UA,14771,14679,27,40
11,7,B6,10721,12478,-4,-16
14,7,EV,11618,14122,-2,-26
5,7,EV,11433,14100,-4,-12
27,6,DL,14307,10397,-4,-13
30,5,OO,10800,14869,-1,7
2,3,OO,10423,12892,-18,-21
23,2,F9,11292,10693,0,-6
18,4,AA,11298,15304,-3,6
10,5,US,12266,14107,-1,2
9,7,B6,12478,10721,8,0
7,6,AA,11298,14122,0,7
25,3,DL,13495,11433,-3,-9
13,1,WN,12191,10693,0,-1
3,1,9E,14730,13487,35,36
20,1,WN,14908,11292,2,-4
24,3,9E,11433,11193,-4,33
18,4,US,14100,14635,1,15
26,1,WN,14683,11259,-3,-6
17,5,DL,13204,10397,-2,-8
11,5,AA,10529,11298,0,-15
24,5,WN,10821,11057,7,7
17,5,AA,13495,11298,-3,4
28,1,WN,15304,12339,3,4
24,1,YV,11057,12264,11,5
7,2,AA,11298,13487,-3,-8
19,1,WN,14107,10140,-3,-3
18,4,OO,11066,12266,16,67
12,1,B6,10721,10821,-2,0
13,4,DL,10397,14831,-1,82
22,2,WN,15376,12892,-5,-14
27,6,AA,12266,13303,4,12
25,5,DL,11298,11433,4,5
10,6,VX,12478,12892,0,21
27,4,US,13204,14107,5,6
21,5,WN,13232,10397,22,11
13,5,B6,13930,12478,37,17
1,1,UA,12266,11292,20,3
16,2,AA,13303,12953,9,-6
1,1,YV,15016,11057,-6,2
27,1,B6,10721,11278,-4,-15
21,7,UA,11298,14771,-3,-13
17,2,US,14100,10721,-6,-9
24,3,B6,10721,14122,-7,-7
16,4,EV,10397,12264,-8,-23
5,4,AA,11278,13930,-8,-7
16,1,F9,11292,13198,-7,-4
20,4,FL,10397,12191,7,-1
30,1,DL,11193,10397,-5,-2
12,4,B6,14843,12478,-1,-4
5,3,AA,11298,13198,26,44
23,2,AA,11433,11298,0,5
3,3,US,12953,11057,240,220
7,6,US,11057,10821,-5,-8
6,4,OO,14057,12892,0,-1
1,2,WN,14107,14679,1,0
9,5,WN,14107,13495,-4,-8
8,1,9E,11278,12478,181,162
11,4,DL,11278,10397,28,17
25,7,AA,12892,13930,-2,-6
1,3,DL,10397,14747,4,-20
18,7,DL,13342,11433,8,8
14,1,WN,13232,14679,6,13
8,1,9E,11278,11193,1,-8
14,1,9E,11193,13487,6,2
10,4,B6,10721,10821,-6,-1
30,3,MQ,13930,11057,62,50
23,3,WN,15016,13495,33,31
29,6,EV,12266,13198,-3,-6
21,3,DL,12478,11292,0,-38
31,3,AS,10800,14747,-4,-1
15,1,9E,13342,11193,-10,-24
12,5,EV,11042,14524,-2,0
3,2,WN,10721,13232,-5,-13
11,5,OO,14869,15016,-6,-8
6,7,B6,12954,14893,-8,-11
5,7,WN,13198,13495,-7,-21
24,1,AA,12953,13930,251,215
25,6,WN,13796,13891,22,15
15,1,B6,10721,11278,17,12
2,4,VX,14831,12892,0,0
18,4,OO,10397,12264,6,9
25,6,US,14100,10721,-2,-13
16,3,DL,10721,14869,12,-9
16,2,UA,12892,12266,29,6
28,6,AS,14747,14679,-4,13
17,3,EV,12266,12339,46,44
21,6,AA,11298,13495,33,28
23,3,FL,10821,11697,0,-6
6,2,WN,14730,10821,8,4
3,2,UA,12266,12953,-5,-4
26,3,WN,10693,14679,-1,-18
9,3,UA,14107,11292,-5,-23
31,5,YV,11057,13871,-1,-11
21,6,FL,10397,11433,6,-3
5,4,WN,13232,14492,9,4
26,6,UA,12889,12266,-4,-19
11,5,B6,10721,14747,0,-21
9,2,FL,14492,10397,3,-5
8,1,UA,12266,11618,0,-6
28,5,WN,10821,14492,13,14
1,7,F9,13198,11292,-3,6
20,7,DL,11697,11193,-6,-9
29,1,YV,11433,13930,-2,-14
6,6,UA,14683,12266,11,4
7,1,AA,11298,13495,35,27
24,1,US,11057,12266,107,103
2,1,WN,12191,12339,-1,-7
11,4,FL,10397,10721,-2,-31
13,5,UA,14771,13930,0,-3
21,7,DL,11433,14771,-5,0
26,6,AA,15016,11278,-8,-20
8,2,DL,14893,14869,-10,-11
6,2,AA,13930,14843,0,-9
2,3,FL,11697,10821,-11,-20
29,7,AA,14683,11298,-8,-20
29,6,EV,13930,13198,48,64
23,5,WN,10821,14027,0,-21
17,2,DL,10397,14730,-1,-4
2,7,UA,13930,12266,171,159
28,6,US,14107,14893,4,2
6,1,DL,10397,13303,-3,-20
16,5,MQ,10693,13930,0,-10
28,7,WN,14771,10397,9,-16
8,2,DL,12953,13487,0,-11
19,3,OO,14893,12892,-4,-23
6,7,UA,12892,12889,-6,-18
24,4,B6,11298,10721,-2,-20
3,6,WN,13342,12889,3,6
17,1,WN,10800,14107,0,-11
28,7,DL,13244,10397,-3,13
2,1,AA,11298,10423,4,0
18,2,UA,12173,14771,5,-2
7,5,YV,10140,14107,-7,7
9,3,DL,12892,10397,-2,-10
10,6,US,10397,11057,0,18
5,7,WN,10140,12892,3,3
5,4,FL,10397,12451,-7,-12
22,1,EV,10397,12264,-4,-9
21,7,WN,10800,12889,-5,-17
17,5,WN,14683,10821,-2,-19
29,4,DL,14869,14570,-2,-9
2,5,AA,15376,11298,-2,-4
19,1,DL,14843,12478,-2,-11
1,7,AS,14107,14747,-10,-26
15,1,UA,10721,11618,-2,-12
22,7,DL,12451,10397,-4,0
23,1,MQ,12478,14122,-6,0
7,7,OO,12892,15376,-6,0
7,7,WN,10792,12889,-2,-23
19,3,WN,12889,14831,10,13
10,5,AA,11298,13871,20,19
1,2,B6,10721,12892,0,-23
22,3,US,13487,14107,2,-30
4,6,FL,13204,12339,-5,-7
4,7,YV,11057,10693,-6,-17
31,3,WN,12191,11259,1,-7
1,3,VX,11298,14771,-2,-17
23,7,AA,11298,13204,0,-4
18,4,FL,13244,10397,-5,9
26,7,UA,14679,14771,-5,-1
23,3,AA,13871,11298,6,5
29,1,WN,12191,11259,-4,-4
12,5,OO,14771,14869,9,6
5,1,WN,14683,13204,1,-9
10,4,AA,11298,12266,-4,-11
13,6,YV,11057,10693,33,67
27,6,OO,14771,14057,16,-3
11,4,9E,14122,11193,-10,-13
12,1,UA,13495,12266,-5,-20
11,5,AA,14771,13930,9,-8
9,2,WN,10693,11066,-3,2
20,7,F9,11292,11697,41,26
22,7,WN,13232,10140,37,62
1,3,WN,13796,14679,9,8
20,4,US,10721,12953,-7,-4
29,7,9E,12339,14492,4,10
30,7,DL,11193,14747,-2,-10
17,3,US,11057,14107,7,-18
11,7,9E,11042,13487,25,15
4,3,DL,15304,10397,2,-3
7,5,WN,10821,13851,24,16
1,6,9E,11193,11433,-1,5
25,5,UA,13930,10529,-3,-11
23,5,AA,11298,10821,10,23
12,1,DL,14122,10397,97,162
18,4,US,14100,10397,67,65
23,3,UA,11278,13930,2,-9
21,7,B6,12954,14747,-8,-17
15,1,US,14107,13342,-5,-31
8,4,DL,11433,10821,-3,-21
1,2,WN,11292,10800,-1,-2
19,3,YV,13871,11057,-6,-5
24,1,AS,10721,14747,3,0
20,7,DL,12953,13303,-1,-1
21,3,UA,14679,14771,42,51
17,3,OO,14869,11298,6,8
29,1,AA,13930,15016,-5,-17
31,6,DL,14747,10397,-1,-6
23,1,AS,14057,14831,-7,1
1,1,WN,14683,12889,0,-7
7,3,UA,14771,11618,11,15
7,2,UA,14771,12478,-1,5
11,5,AA,13930,12889,4,2
3,4,US,11057,14771,-3,-19
14,2,AA,15376,11298,-2,-11
22,1,9E,13244,11057,-5,0
11,3,UA,12264,11292,8,-4
4,7,WN,14679,14831,-1,-7
9,4,UA,15304,12266,-7,-12
10,3,AA,14869,11298,-11,-23
1,2,VX,12892,12478,6,-4
14,3,B6,11618,10721,-6,-19
13,2,UA,10423,14771,-2,-7
9,4,US,10721,14100,-5,-7
15,1,DL,10423,12478,-5,-17
17,3,EV,13244,14492,0,-4
18,6,WN,15016,13232,0,-13
17,3,B6,11697,10721,-2,-11
11,4,UA,13487,13930,170,181
27,2,9E,11193,11433,17,4
24,3,EV,11618,13495,-1,-14
28,7,AA,14908,11298,8,2
11,2,US,11618,11057,-7,-9
27,4,UA,13204,11618,3,1
1,2,UA,13930,14747,8,-1
12,3,DL,10397,11697,30,38
13,2,FL,10821,13495,-4,-6
26,3,UA,13930,14771,153,274
9,5,WN,14683,15016,-4,-13
25,4,WN,13204,13342,-6,-2
27,6,EV,13244,11433,-2,-18
16,7,WN,13198,11259,-5,-2
29,2,DL,12478,14869,20,38
27,6,WN,12889,11292,12,14
8,1,DL,10529,10397,-2,-14
23,1,DL,15304,11193,-5,10
6,7,AA,11298,14107,-5,-16
19,3,EV,11618,13244,-6,18
12,5,UA,11618,11298,-5,-21
4,3,AA,13930,11278,63,64
14,2,FL,15016,13204,-10,-13
30,5,DL,10397,14771,-4,-29
6,5,US,13204,11057,60,69
4,3,AA,13851,11298,-11,-12
27,7,WN,14107,14869,82,93
25,6,WN,14771,14908,8,2
28,5,WN,14869,13232,6,3
22,2,UA,12266,14771,26,25
9,2,MQ,11057,12953,-5,-9
25,3,B6,12478,15304,0,-8
18,4,DL,12953,13487,245,246
27,4,DL,12173,12892,-7,0
6,1,DL,13487,14893,-6,-32
21,2,AS,14747,13198,2,10
21,6,DL,11278,10397,-6,-1
4,4,UA,12266,11697,46,61
15,7,AA,12953,15016,-5,-14
3,3,UA,12266,11042,-2,-26
21,1,DL,12451,10397,7,6
29,2,B6,12478,12892,-7,12
23,5,OO,13487,12264,-5,8
9,2,WN,13232,12953,0,-14
6,4,WN,11292,14107,-1,-7
13,5,UA,12264,13204,5,-8
8,6,OO,13891,12266,-5,-2
15,4,UA,11618,13930,-6,-3
25,4,MQ,12953,10693,-5,5
31,4,WN,13495,13204,50,52
25,3,AS,11278,12892,-7,25
20,7,AA,13930,12953,-1,-20
5,6,EV,10693,11618,-9,-23
19,1,9E,13487,12339,-3,4
26,4,WN,15304,10821,4,0
26,6,DL,10397,11278,2,-5
25,7,OO,12892,15376,14,15
22,1,FL,11292,10397,0,1
29,2,MQ,12953,13487,-7,23
18,4,UA,14771,12266,-2,-12
26,3,DL,10397,11066,-5,-15
22,4,US,15304,11057,21,21
8,4,WN,12892,14771,29,17
11,2,DL,15016,13487,-1,-2
12,6,WN,12191,14122,0,-10
25,7,B6,10721,11278,-1,-8
6,2,B6,12478,14635,3,-6
29,1,AA,15304,13930,-3,2
28,2,UA,12266,14771,1,-20
12,5,UA,13930,14771,28,28
5,4,EV,11066,12266,-7,-6
3,1,DL,14869,13796,-2,-23
20,2,EV,11042,13342,-7,-14
13,6,US,12954,14107,-6,-8
11,3,US,14908,14107,0,-3
25,4,WN,13796,14679,12,12
27,1,US,11057,12451,-3,-7
2,2,OO,14771,12892,-7,-7
27,1,EV,10693,12264,1,-3
3,4,OO,13487,13871,0,-1
26,4,B6,10721,14122,5,-3
9,7,WN,14107,11292,9,-2
7,2,AS,14747,10800,-1,0
21,2,US,11057,11618,-3,13
23,4,WN,13796,14057,-1,-4
30,5,AA,14683,11298,-7,-11
4,5,US,10721,11278,-5,-19
8,4,DL,10397,14869,15,13
16,7,AS,14747,14831,22,34
26,4,B6,13204,11618,6,16
29,1,9E,12339,13487,-8,-9
24,3,OO,11298,13930,7,-5
24,4,WN,13796,10800,-2,-5
10,3,US,11057,15304,6,6
2,2,WN,11292,10423,-4,73
5,5,WN,13204,14492,38,35
24,3,DL,13487,14057,42,31
6,6,WN,14679,13232,26,15
8,3,9E,12478,10721,0,0
9,2,AS,14831,13830,5,9
19,3,US,14107,13930,47,22
29,1,DL,14869,14747,3,-3
24,5,YV,14107,10423,4,0
26,5,AS,12173,14747,18,29
31,4,US,11057,10792,3,3
9,1,B6,11278,10721,-8,-11
2,1,EV,11292,11042,16,7
23,1,OO,14869,10800,-8,-6
17,2,WN,12191,13495,3,2
31,5,EV,13851,10397,-3,-7
11,4,WN,13796,12889,-5,-9
1,3,MQ,14524,13930,113,85
1,7,AS,14747,14679,-7,5
1,1,DL,13495,12953,-4,-10
18,4,US,11697,11057,80,73
9,2,WN,11042,10693,0,-9
13,4,YV,11057,11042,-3,33
3,6,US,10693,11057,-7,-13
25,4,US,14100,14843,0,-1
3,3,UA,14771,11618,4,4
29,1,DL,15304,13487,24,1
9,4,MQ,13303,12339,34,40
3,5,WN,12339,10821,2,-4
25,7,AA,12892,13930,-5,2
3,2,UA,13930,12892,-3,-9
11,5,WN,10140,13796,-4,0
13,7,US,12478,11057,-6,-13
19,6,US,11057,14492,-1,-6
7,1,AA,14908,11298,16,-3
1,4,US,12953,10721,-3,-17
22,7,HA,12173,13830,-7,0
1,1,WN,12889,13232,10,13
26,4,B6,10721,11278,1,-1
20,6,WN,12889,11292,4,2
17,4,WN,12892,15016,-4,-18
23,3,WN,10693,12953,20,-5
2,2,WN,13232,14122,15,13
26,6,DL,11066,10397,-1,-14
5,4,WN,15376,12889,-2,-9
25,7,OO,12266,11259,-4,-14
26,7,DL,13487,14771,-3,-14
15,4,US,14107,11292,-2,3
29,4,US,11298,14100,-5,1
6,2,MQ,14524,13930,21,23
23,1,EV,12339,11042,103,95
28,5,DL,13244,10397,-5,-26
16,2,AS,14057,14771,20,41
29,3,DL,14107,13487,-5,-2
5,5,VX,12892,14057,-7,-8
16,7,MQ,12191,11298,-3,-9
25,6,AA,11298,12266,0,-2
19,5,9E,12478,10721,137,164
15,2,DL,11433,14747,-2,-37
22,1,B6,13204,10721,-1,-22
11,7,WN,13232,15304,-1,-2
14,2,MQ,10693,11278,0,-4
27,4,B6,12478,12889,5,-7
12,4,WN,12889,14679,3,2
1,2,OO,10140,11292,-2,0
23,5,HA,13796,13830,-12,-11
2,1,OO,11292,14893,-1,-9
20,1,DL,12339,13487,-4,-23
19,5,WN,12953,15016,79,78
10,4,AA,11298,13851,6,-1
11,4,WN,14107,14869,-2,-6
15,7,US,11278,15304,-7,-26
5,5,FL,10397,12889,-4,-4
24,6,US,11057,12953,-3,-18
18,4,AA,11042,11298,166,177
7,2,MQ,14492,11278,-9,-11
7,3,B6,12478,11697,-6,-21
27,1,OO,12892,14570,130,120
9,2,WN,13342,13204,13,18
8,7,FL,11066,13204,-1,-17
8,1,WN,14747,14893,1,-17
4,7,WN,13796,12892,18,13
20,7,WN,12892,14771,8,2
12,5,WN,14107,11292,2,-4
13,4,F9,11292,14747,60,52
14,7,AA,11433,11298,5,9
8,2,AA,14679,13930,-8,7
26,6,DL,10397,12266,-1,-4
9,4,US,11278,11697,-7,2
4,3,AA,13930,13487,-3,-23
14,2,WN,10140,14679,-4,-21
19,1,OO,13891,14057,-12,-18
10,3,FL,10397,13232,117,118
16,1,AA,15304,11298,25,22
31,5,UA,12892,12478,6,-6
7,3,AS,14747,14908,-10,-11
16,2,OO,14683,14771,70,79
30,4,WN,11618,15016,10,-7
18,4,WN,13891,12889,11,5
18,3,DL,10140,10397,-2,-12
14,6,FL,13244,10397,0,-5
6,5,UA,11618,14771,1,-42
26,5,MQ,14100,13930,49,59
26,3,WN,10423,11292,27,23
11,2,9E,11433,12339,-5,2
25,7,OO,12892,14570,-5,3
1,7,WN,10821,13495,-3,-18
20,2,DL,12953,11292,-5,-17
2,3,9E,14122,12478,-6,2
30,7,WN,14107,14570,10,2
24,2,FL,10821,13204,-8,-25
22,7,WN,11292,12339,48,36
20,5,WN,10529,10821,-5,-17
2,3,OO,12892,14831,-2,-4
28,6,AS,11298,14747,0,73
19,5,B6,10721,14843,93,91
18,6,AS,11278,14747,-5,-45
20,2,MQ,12892,12266,74,70
14,7,WN,12191,13495,-1,-8
23,2,AA,13303,13930,18,10
13,6,EV,11292,14107,1,5
28,6,MQ,14683,13930,-7,-14
27,2,UA,11292,13930,5,2
13,4,WN,12892,13232,4,3
23,4,EV,11193,12264,56,79
26,6,UA,12264,12892,10,4
14,7,WN,13796,13891,12,3
27,6,WN,12892,14107,-1,-2
17,3,WN,14107,14869,54,51
27,4,AS,12889,14747,-3,-2
24,6,MQ,11057,13303,0,-14
25,5,AA,13930,10721,-3,-8
18,4,OO,14057,12954,-4,-10
6,7,WN,10423,13232,-3,-23
16,7,WN,10821,11066,2,-9
3,4,B6,10721,14122,-5,12
30,5,DL,12953,13204,-2,-15
23,3,UA,14057,11292,1,4
28,3,AS,12892,14747,-4,-11
7,3,EV,10397,11259,19,12
10,5,DL,11433,12339,3,-4
31,3,B6,12954,10423,-1,-10
19,3,WN,12892,14893,-1,-2
23,1,HA,12173,13830,-6,-9
3,3,MQ,13930,10397,13,6
4,2,DL,13244,14869,-6,-14
30,7,OO,13930,13342,-5,-18
5,5,WN,14747,14893,1,-6
15,1,WN,12889,13198,-1,0
23,7,WN,14679,12889,44,35
26,5,US,14100,11298,114,115
3,1,AA,11298,13930,-2,-25
8,2,F9,13851,11292,-3,-4
5,3,AA,15016,13930,-3,7
17,6,EV,13342,12266,-8,-25
17,1,US,14107,12339,1,-14
31,6,FL,15016,10397,-6,-7
18,7,OO,14831,12892,-7,-4
18,4,DL,14679,10397,14,35
28,2,DL,15304,10397,-2,-10
14,1,OO,14893,11292,-10,-27
21,7,MQ,12451,13303,-9,-14
8,3,WN,10423,14107,0,5
18,5,OO,14831,11292,-4,0
15,1,F9,11292,13487,-10,-17
15,1,AA,10397,13303,-3,-12
18,4,UA,12264,10721,10,27
21,1,WN,12889,14100,6,-16
22,1,UA,14771,12478,7,80
24,1,DL,10397,12478,73,82
30,5,AA,14908,13930,0,4
22,4,AA,15016,13930,51,54
2,7,DL,14492,10397,-6,2
26,5,B6,12478,14635,-2,-14
7,2,DL,11433,14771,-5,-32
24,4,UA,12892,11618,-6,-13
24,3,EV,14122,13930,55,58
12,7,WN,11433,13232,3,1
4,3,YV,14524,11057,-14,-14
19,5,DL,13198,10397,-2,-8
6,6,EV,11618,14492,-2,-14
2,5,DL,10397,11433,1,-5
23,3,EV,11057,12953,-6,-30
20,6,WN,15016,13232,12,0
13,7,FL,14027,10397,0,-5
18,5,WN,14893,12889,32,19
23,2,FL,10397,13198,-5,-10
15,1,WN,13232,10693,-5,-12
1,1,US,11057,10821,-5,-14
9,4,DL,10397,11057,-4,-7
16,2,EV,11433,14683,0,0
5,1,AA,13930,12953,-3,-38
8,3,AA,13303,13487,2,5
23,1,UA,10423,12266,2,-6
5,4,US,14107,12889,9,1
3,1,US,14307,11057,-1,2
2,3,WN,14122,10821,-2,-6
9,5,WN,11292,14107,-5,8
21,2,WN,14747,10140,1,-2
7,2,DL,11433,10397,0,5
16,2,DL,13303,10397,-3,-9
23,1,B6,12954,10423,-12,-21
8,7,MQ,13930,13198,-1,4
10,6,B6,11278,10721,0,-11
19,4,WN,13342,12889,-4,-11
29,1,WN,14679,14771,82,102
24,3,B6,10721,13930,16,17
20,6,WN,12889,14679,-6,-11
18,5,B6,12478,11697,1,-5
11,2,9E,13244,11066,63,56
23,4,DL,10821,10397,-2,-5
30,2,WN,13232,11292,-3,-12
22,6,AA,13930,11278,5,10
2,5,EV,10693,11042,12,1
1,3,DL,14869,14679,-6,-18
26,4,AA,14747,11298,25,24
22,3,WN,14307,13232,157,148
31,5,DL,15304,11433,-2,2
10,1,US,14100,10821,4,11
6,6,WN,10821,14027,-4,-17
29,1,9E,14307,11433,9,1
9,3,WN,12889,13198,-1,-9
29,1,WN,14057,14893,-1,-11
28,7,DL,10397,13303,31,52
24,4,US,14107,12266,-2,4
4,6,OO,12892,14679,-3,-5
28,7,UA,12266,10821,-2,-15
16,4,AA,12173,11298,-2,-2
18,4,EV,12339,12266,-6,23
27,7,AS,10299,14747,3,-3
7,5,US,14107,13487,5,14
25,7,FL,10397,14027,2,-16
22,4,B6,14771,10423,34,44
3,6,DL,12478,14747,-1,12
27,7,AA,14492,13303,-4,7
22,6,B6,12478,14747,-2,-20
13,6,DL,12478,12892,-5,-28
2,2,DL,11433,13204,-4,-1
8,1,DL,14747,13487,18,7
21,5,US,13303,11057,-2,-12
12,6,WN,12191,11292,0,-1
25,4,MQ,13930,13495,-1,-3
4,5,MQ,11057,12953,-1,-4
24,1,DL,10397,10423,-2,-1
15,3,WN,10693,14492,-3,-10
23,5,UA,11618,12266,-3,-9
9,2,YV,14107,12954,-4,-8
28,5,EV,13198,11042,-3,-7
29,1,VX,12892,12478,0,22
15,4,9E,11433,12339,4,6
6,2,DL,12889,12892,-1,-13
31,5,WN,12889,13198,-3,-16
19,5,WN,15304,13232,7,6
20,7,DL,13487,14831,0,-9
13,5,OO,13930,11042,-2,-10
12,7,AA,14524,11298,-5,-3
7,2,FL,12339,13204,-6,-10
25,4,US,11697,11057,22,5
28,1,F9,13198,11292,2,3
28,6,OO,14869,12954,-4,-12
6,2,DL,10397,10721,14,4
23,7,AA,11298,10423,48,38
6,7,UA,12266,14100,-4,-30
12,5,DL,10721,10397,-4,-5
21,7,DL,14869,12892,4,-9
12,4,YV,13851,13930,-5,11
7,7,WN,10693,13204,-4,-6
24,2,WN,10140,14747,-5,-5
10,3,DL,13495,14869,-4,-9
16,4,DL,14122,11433,123,108
4,6,HA,12173,14057,-1,10
20,6,B6,12451,12478,24,1
20,4,UA,14100,14771,-2,3
24,4,WN,14107,10140,30,24
24,3,DL,13487,10397,-1,5
29,4,DL,12451,10397,-5,-25
5,5,UA,11057,13930,14,-24
27,6,B6,11278,10721,-8,-29
7,3,YV,14683,14107,-8,-6
16,3,YV,14100,11042,0,0
11,6,DL,10397,11697,-1,-4
7,3,UA,14908,13930,0,-10
28,7,EV,13851,10397,-3,0
10,2,F9,10693,11292,-3,-2
29,4,EV,12266,13244,16,5
6,1,WN,12191,12451,19,12
10,1,AS,14057,12889,-2,1
31,5,9E,13244,12339,32,26
11,4,UA,12264,14679,-3,-15
26,5,UA,12889,11292,-8,-19
5,5,OO,14679,12892,28,24
25,5,DL,10397,14057,10,3
15,1,WN,14893,12892,62,54
28,5,UA,14057,12266,-8,-23
7,3,DL,10397,12953,34,18
4,5,US,10721,14100,0,-12
8,2,VX,12478,14771,9,-27
8,4,B6,10792,12478,82,98
30,2,DL,11697,10397,9,-3
11,6,UA,11697,11618,16,2
1,2,WN,14893,12889,-3,-10
20,6,DL,14843,12478,-8,-22
7,5,OO,14679,12892,34,39
26,5,WN,13204,13931,-6,-7
19,5,DL,13487,14893,22,2
25,3,UA,12264,14107,8,-1
21,3,AS,14747,13198,-5,-7
7,1,WN,14893,13891,1,1
30,2,WN,13495,13204,-2,1
24,6,US,12892,11057,25,29
4,7,UA,14747,14771,-1,-5
13,1,AA,11298,13487,5,1
8,4,FL,13204,14492,8,2
8,2,US,13198,11057,-9,-6
6,1,WN,14771,12889,-1,-6
30,5,AA,14107,13930,6,34
9,1,DL,11433,13930,7,-3
7,3,AA,11278,15016,-5,-14
23,3,EV,11618,15016,22,30
6,4,EV,12264,10397,-1,-1
4,3,WN,10423,10821,16,16
15,1,AA,13930,11298,49,39
24,1,WN,12339,10821,12,16
8,7,B6,10721,14492,70,56
17,4,WN,13204,14307,-2,-2
19,1,AA,12892,12889,7,12
16,5,WN,14122,10821,-4,-12
5,1,DL,13495,12953,-7,-23
7,3,AA,14893,11298,0,-9
3,3,UA,11042,11292,8,3
24,4,YV,11193,13930,-7,-13
30,5,OO,14771,12892,5,-6
29,3,UA,11618,12892,-2,13
6,7,OO,13891,11292,47,59
7,7,EV,14122,11193,16,5
1,3,US,10721,14100,-8,-15
28,7,WN,13232,11697,2,-4
