YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,11,17,2,AA,1759,N950UW,PHL,ATL,2025,2021.0,-4.0,18.0,2039.0,138.0,126.0,100.0,666,2219.0,8.0,2243,2227.0,-16.0,0,0,,,,,,
2015,7,22,3,DL,2465,N925DL,BDL,ATL,1542,1539.0,-3.0,10.0,1549.0,158.0,138.0,119.0,859,1748.0,9.0,1820,1757.0,-23.0,0,0,,,,,,
2015,10,10,6,WN,3379,N473WN,10821,11259,1315,1313.0,-2.0,22.0,1335.0,190.0,174.0,148.0,1209,1503.0,4.0,1525,1507.0,-18.0,0,0,,,,,,
2015,1,18,7,WN,2216,N967WN,PHL,ATL,1550,1604.0,14.0,31.0,1635.0,140.0,147.0,110.0,666,1825.0,6.0,1810,1831.0,21.0,0,0,,7.0,0.0,13.0,1.0,0.0
2015,11,25,3,WN,1789,N7718B,ISP,PBI,1345,1344.0,-1.0,9.0,1353.0,180.0,163.0,149.0,1052,1622.0,5.0,1645,1627.0,-18.0,0,0,,,,,,
2015,3,18,3,AA,1377,N479AA,DFW,ABQ,1040,1040.0,0.0,18.0,1058.0,113.0,102.0,79.0,569,1117.0,5.0,1133,1122.0,-11.0,0,0,,,,,,
2015,6,5,5,B6,917,N821JB,BOS,JFK,547,,,,,73.0,,,187,,,700,,,0,1,A,,,,,
2015,3,17,2,UA,1481,N39423,EWR,PHX,2000,2001.0,1.0,46.0,2047.0,347.0,353.0,300.0,2133,2247.0,7.0,2247,2254.0,7.0,0,0,,,,,,
2015,2,22,7,MQ,3343,N628MQ,DFW,FAR,1135,1130.0,-5.0,14.0,1144.0,164.0,147.0,130.0,968,1354.0,3.0,1419,1357.0,-22.0,0,0,,,,,,
2015,2,2,1,MQ,3498,N637MQ,ORD,OMA,1530,,,,,91.0,,,416,,,1701,,,0,1,B,,,,,
2015,7,30,4,WN,1548,N724SW,SLC,LAS,800,758.0,-2.0,9.0,807.0,75.0,69.0,56.0,368,803.0,4.0,815,807.0,-8.0,0,0,,,,,,
2015,8,30,7,WN,1875,N635SW,OAK,PHX,2035,2038.0,3.0,9.0,2047.0,110.0,107.0,94.0,646,2221.0,4.0,2225,2225.0,0.0,0,0,,,,,,
2015,8,1,6,OO,6244,N941SW,BZN,LAX,1445,,,,,164.0,,,902,,,1629,,,0,1,A,,,,,
2015,3,5,4,EV,5586,N717EV,FSD,MSP,1515,,,,,61.0,,,196,,,1616,,,0,1,A,,,,,
2015,2,25,3,DL,2254,N943DN,MSN,DTW,1220,1251.0,31.0,19.0,1310.0,72.0,74.0,47.0,311,1457.0,8.0,1432,1505.0,33.0,0,0,,2.0,0.0,0.0,31.0,0.0
2015,7,13,1,UA,303,,LGA,IAH,1824,,,,,236.0,,,1416,,,2120,,,0,1,C,,,,,
2015,4,5,7,WN,565,N772SW,PHL,LAS,1130,1124.0,-6.0,13.0,1137.0,340.0,352.0,335.0,2176,1412.0,4.0,1410,1416.0,6.0,0,0,,,,,,
2015,7,17,5,WN,258,N515SW,MAF,HOU,2000,1955.0,-5.0,8.0,2003.0,85.0,77.0,64.0,441,2107.0,5.0,2125,2112.0,-13.0,0,0,,,,,,
2015,1,6,2,WN,805,N463WN,DEN,MSP,1325,1419.0,54.0,7.0,1426.0,110.0,103.0,91.0,680,1657.0,5.0,1615,1702.0,47.0,0,0,,0.0,0.0,0.0,47.0,0.0
2015,7,23,4,AA,2002,N747UW,CLT,BOS,1415,1416.0,1.0,17.0,1433.0,126.0,123.0,94.0,728,1607.0,12.0,1621,1619.0,-2.0,0,0,,,,,,
2015,12,14,1,OO,4988,N744SK,COS,DEN,1100,1056.0,-4.0,16.0,1112.0,54.0,35.0,16.0,73,1128.0,3.0,1154,1131.0,-23.0,0,0,,,,,,
2015,8,3,1,AA,152,N3HDAA,DCA,DFW,1345,1349.0,4.0,12.0,1401.0,193.0,185.0,161.0,1192,1542.0,12.0,1558,1554.0,-4.0,0,0,,,,,,
2015,11,11,3,DL,307,N989AT,MIA,LGA,1940,1935.0,-5.0,14.0,1949.0,184.0,181.0,162.0,1096,2231.0,5.0,2244,2236.0,-8.0,0,0,,,,,,
2015,8,22,6,WN,757,N7751A,MHT,TPA,700,712.0,12.0,11.0,723.0,200.0,181.0,167.0,1204,1010.0,3.0,1020,1013.0,-7.0,0,0,,,,,,
2015,6,7,7,EV,2639,N902EV,BTR,DFW,806,758.0,-8.0,11.0,809.0,86.0,104.0,68.0,383,917.0,25.0,932,942.0,10.0,0,0,,,,,,
2015,5,4,1,DL,2247,N541US,ATL,PBI,2259,2327.0,28.0,18.0,2345.0,101.0,101.0,77.0,545,102.0,6.0,40,108.0,28.0,0,0,,0.0,0.0,28.0,0.0,0.0
2015,4,26,7,UA,1754,N54241,FLL,SFO,700,652.0,-8.0,12.0,704.0,383.0,373.0,351.0,2584,955.0,10.0,1023,1005.0,-18.0,0,0,,,,,,
2015,7,16,4,WN,1341,N553WN,ATL,DAL,2105,2119.0,14.0,21.0,2140.0,140.0,122.0,96.0,721,2216.0,5.0,2225,2221.0,-4.0,0,0,,,,,,
2015,12,19,6,AA,1327,N3HHAA,DFW,PHL,1530,1526.0,-4.0,36.0,1602.0,188.0,203.0,162.0,1303,1944.0,5.0,1938,1949.0,11.0,0,0,,,,,,
2015,2,8,7,OO,5521,N960SW,ISN,DEN,1742,,,,,118.0,,,576,,,1840,,,0,1,B,,,,,
2015,5,26,2,EV,2643,N901EV,FSM,DFW,515,,,,,64.0,,,227,,,619,,,0,1,A,,,,,
2015,11,18,3,AA,171,N788AA,JFK,LAX,615,613.0,-2.0,15.0,628.0,388.0,358.0,329.0,2475,857.0,14.0,943,911.0,-32.0,0,0,,,,,,
2015,8,24,1,DL,2809,N955AT,JFK,TPA,1130,1125.0,-5.0,22.0,1147.0,169.0,165.0,140.0,1005,1407.0,3.0,1419,1410.0,-9.0,0,0,,,,,,
2015,2,14,6,VX,352,N851VA,SFO,BOS,930,,,,,335.0,,,2704,,,1805,,,0,1,C,,,,,
2015,8,30,7,WN,2502,N556WN,ABQ,PHX,1000,959.0,-1.0,12.0,1011.0,75.0,71.0,53.0,328,1004.0,6.0,1015,1010.0,-5.0,0,0,,,,,,
2015,10,7,3,EV,2844,N876AS,11982,11298,500,447.0,-13.0,8.0,455.0,59.0,45.0,28.0,134,523.0,9.0,559,532.0,-27.0,0,0,,,,,,
2015,5,6,3,DL,1783,N6709,SLC,LAS,1351,1342.0,-9.0,19.0,1401.0,84.0,82.0,58.0,368,1359.0,5.0,1415,1404.0,-11.0,0,0,,,,,,
2015,6,22,1,OO,5475,N959SW,MKE,DEN,1635,1635.0,0.0,10.0,1645.0,160.0,158.0,141.0,896,1806.0,7.0,1815,1813.0,-2.0,0,0,,,,,,
2015,1,19,1,AS,850,N569AS,LIH,SAN,1150,1140.0,-10.0,16.0,1156.0,330.0,335.0,316.0,2676,1912.0,3.0,1920,1915.0,-5.0,0,0,,,,,,
2015,5,28,4,WN,794,N7727A,MCO,PVD,1910,2029.0,79.0,13.0,2042.0,160.0,156.0,138.0,1072,2300.0,5.0,2150,2305.0,75.0,0,0,,0.0,0.0,0.0,75.0,0.0
2015,9,16,3,DL,1072,N915DE,BHM,ATL,1730,1728.0,-2.0,16.0,1744.0,63.0,56.0,28.0,134,1912.0,12.0,1933,1924.0,-9.0,0,0,,,,,,
2015,7,20,1,AA,367,N3MCAA,ORD,LGA,1551,1547.0,-4.0,17.0,1604.0,129.0,117.0,94.0,733,1838.0,6.0,1900,1844.0,-16.0,0,0,,,,,,
2015,2,8,7,WN,4241,N201LV,ORF,MCO,705,749.0,44.0,11.0,800.0,125.0,105.0,89.0,655,929.0,5.0,910,934.0,24.0,0,0,,0.0,0.0,24.0,0.0,0.0
2015,11,12,4,OO,4798,N430SW,MSP,LNK,1515,1509.0,-6.0,24.0,1533.0,80.0,84.0,56.0,331,1629.0,4.0,1635,1633.0,-2.0,0,0,,,,,,
2015,1,16,5,WN,3294,N7747C,ALB,MCO,700,656.0,-4.0,13.0,709.0,200.0,180.0,155.0,1073,944.0,12.0,1020,956.0,-24.0,0,0,,,,,,
2015,2,20,5,WN,134,N434WN,DEN,STL,1335,1340.0,5.0,6.0,1346.0,110.0,96.0,87.0,770,1613.0,3.0,1625,1616.0,-9.0,0,0,,,,,,
2015,12,29,2,AA,1947,N954UW,DCA,IND,1705,1700.0,-5.0,24.0,1724.0,114.0,113.0,82.0,500,1846.0,7.0,1859,1853.0,-6.0,0,0,,,,,,
2015,1,26,1,AA,2292,N5FEAA,MIA,JFK,1845,,,,,182.0,,,1089,,,2147,,,0,1,B,,,,,
2015,6,7,7,EV,4987,N981EV,LEX,ATL,1700,1659.0,-1.0,16.0,1715.0,84.0,77.0,55.0,304,1810.0,6.0,1824,1816.0,-8.0,0,0,,,,,,
2015,9,11,5,AA,1277,N3ABAA,ORD,CLT,1830,1828.0,-2.0,18.0,1846.0,125.0,117.0,84.0,599,2110.0,15.0,2135,2125.0,-10.0,0,0,,,,,,
2015,2,10,2,AA,324,N3DXAA,DFW,MCO,1110,1104.0,-6.0,14.0,1118.0,142.0,135.0,117.0,985,1415.0,4.0,1432,1419.0,-13.0,0,0,,,,,,
2015,6,18,4,AA,2269,N576AA,DFW,SLC,1845,2001.0,76.0,17.0,2018.0,172.0,162.0,141.0,989,2139.0,4.0,2037,2143.0,66.0,0,0,,0.0,0.0,66.0,0.0,0.0
2015,12,14,1,MQ,3272,N604MQ,ORD,EVV,2033,2032.0,-1.0,29.0,2101.0,72.0,74.0,42.0,272,2143.0,3.0,2145,2146.0,1.0,0,0,,,,,,
2015,1,27,2,VX,731,N530VA,DCA,DAL,730,,,,,210.0,,,1184,,,1000,,,0,1,C,,,,,
2015,3,21,6,UA,328,N829UA,AUS,DEN,745,742.0,-3.0,15.0,757.0,137.0,123.0,101.0,775,838.0,7.0,902,845.0,-17.0,0,0,,,,,,
2015,8,11,2,UA,1492,N16234,PBI,EWR,2011,2312.0,181.0,9.0,2321.0,174.0,146.0,132.0,1023,133.0,5.0,2305,138.0,153.0,0,0,,0.0,0.0,0.0,153.0,0.0
2015,5,24,7,UA,494,N435UA,IAH,ORD,1345,1435.0,50.0,12.0,1447.0,160.0,151.0,131.0,925,1658.0,8.0,1625,1706.0,41.0,0,0,,0.0,0.0,41.0,0.0,0.0
2015,5,16,6,AS,648,N548AS,SEA,TUS,1010,1018.0,8.0,12.0,1030.0,172.0,165.0,149.0,1216,1259.0,4.0,1302,1303.0,1.0,0,0,,,,,,
2015,8,11,2,HA,142,N487HA,HNL,ITO,1638,1638.0,0.0,18.0,1656.0,51.0,61.0,37.0,216,1733.0,6.0,1729,1739.0,10.0,0,0,,,,,,
2015,10,11,7,DL,2831,N835DN,10397,13198,2159,2159.0,0.0,21.0,2220.0,135.0,122.0,97.0,692,2257.0,4.0,2314,2301.0,-13.0,0,0,,,,,,
2015,3,31,2,VX,334,N846VA,LAX,FLL,1010,1009.0,-1.0,8.0,1017.0,290.0,274.0,261.0,2342,1738.0,5.0,1800,1743.0,-17.0,0,0,,,,,,
2015,7,1,3,AA,1027,N569AA,ORD,MCO,945,937.0,-8.0,24.0,1001.0,156.0,158.0,129.0,1005,1310.0,5.0,1321,1315.0,-6.0,0,0,,,,,,
2015,2,9,1,AA,181,N786AA,JFK,LAX,1730,,,,,394.0,,,2475,,,2104,,,0,1,B,,,,,
2015,3,5,4,EV,5838,N13970,CLE,EWR,1930,,,,,90.0,,,404,,,2100,,,0,1,C,,,,,
2015,9,9,3,OO,5499,N139SY,CMH,ORD,1430,1529.0,59.0,8.0,1537.0,80.0,77.0,57.0,296,1534.0,12.0,1450,1546.0,56.0,0,0,,0.0,0.0,0.0,56.0,0.0
2015,6,28,7,DL,1382,N699DL,ATL,DEN,940,940.0,0.0,20.0,1000.0,189.0,189.0,162.0,1199,1042.0,7.0,1049,1049.0,0.0,0,0,,,,,,
2015,10,6,2,UA,1801,N18220,13930,11292,1602,1613.0,11.0,26.0,1639.0,163.0,166.0,133.0,888,1752.0,7.0,1745,1759.0,14.0,0,0,,,,,,
2015,11,24,2,UA,272,N432UA,ORD,CLE,1345,1342.0,-3.0,19.0,1401.0,80.0,69.0,47.0,316,1548.0,3.0,1605,1551.0,-14.0,0,0,,,,,,
2015,3,26,4,DL,1544,N981DL,MSP,MSN,1031,1025.0,-6.0,8.0,1033.0,60.0,50.0,38.0,228,1111.0,4.0,1131,1115.0,-16.0,0,0,,,,,,
2015,3,29,7,UA,254,N413UA,DEN,ORD,1320,1313.0,-7.0,10.0,1323.0,146.0,140.0,120.0,888,1623.0,10.0,1646,1633.0,-13.0,0,0,,,,,,
2015,8,12,3,WN,2136,N8640D,CMH,BNA,1745,1740.0,-5.0,14.0,1754.0,75.0,73.0,52.0,337,1746.0,7.0,1800,1753.0,-7.0,0,0,,,,,,
2015,1,1,4,WN,2161,N733SA,JAX,BNA,920,919.0,-1.0,9.0,928.0,95.0,93.0,79.0,483,947.0,5.0,955,952.0,-3.0,0,0,,,,,,
2015,8,14,5,NK,904,N642NK,DFW,MCO,1055,1117.0,22.0,13.0,1130.0,156.0,146.0,127.0,985,1437.0,6.0,1431,1443.0,12.0,0,0,,,,,,
2015,9,17,4,DL,754,N920DL,MSY,ATL,1215,1210.0,-5.0,14.0,1224.0,94.0,82.0,61.0,425,1425.0,7.0,1449,1432.0,-17.0,0,0,,,,,,
2015,1,31,6,OO,7376,N8884E,BTM,SLC,635,632.0,-3.0,22.0,654.0,82.0,77.0,49.0,358,743.0,6.0,757,749.0,-8.0,0,0,,,,,,
2015,2,1,7,AA,61,N858AA,MIA,DFW,715,713.0,-2.0,17.0,730.0,205.0,195.0,165.0,1121,915.0,13.0,940,928.0,-12.0,0,0,,,,,,
2015,11,15,7,DL,1713,N918DL,MLB,ATL,1746,1744.0,-2.0,12.0,1756.0,100.0,88.0,69.0,442,1905.0,7.0,1926,1912.0,-14.0,0,0,,,,,,
2015,12,10,4,EV,5377,N138EV,DTW,ORF,2143,2142.0,-1.0,15.0,2157.0,107.0,94.0,76.0,529,2313.0,3.0,2330,2316.0,-14.0,0,0,,,,,,
2015,6,17,3,EV,4734,N14543,TYS,ORD,714,726.0,12.0,11.0,737.0,105.0,92.0,74.0,475,751.0,7.0,759,758.0,-1.0,0,0,,,,,,
2015,7,23,4,B6,934,N784JB,SJU,MCO,1346,1358.0,12.0,11.0,1409.0,180.0,167.0,154.0,1189,1643.0,2.0,1646,1645.0,-1.0,0,0,,,,,,
2015,11,8,7,AA,1480,N3FVAA,MIA,BWI,705,657.0,-8.0,20.0,717.0,154.0,147.0,122.0,946,919.0,5.0,939,924.0,-15.0,0,0,,,,,,
2015,11,20,5,DL,2228,N139DL,DTW,MCO,725,725.0,0.0,14.0,739.0,165.0,149.0,127.0,957,946.0,8.0,1010,954.0,-16.0,0,0,,,,,,
2015,4,1,3,MQ,3364,N630MQ,MLI,ORD,1150,1152.0,2.0,21.0,1213.0,60.0,64.0,33.0,139,1246.0,10.0,1250,1256.0,6.0,0,0,,,,,,
2015,11,4,3,EV,5923,N11526,IAH,MLU,910,849.0,-21.0,15.0,904.0,71.0,59.0,39.0,262,943.0,5.0,1021,948.0,-33.0,0,0,,,,,,
2015,9,17,4,DL,1904,N934DN,FLL,DTW,805,801.0,-4.0,16.0,817.0,179.0,172.0,150.0,1127,1047.0,6.0,1104,1053.0,-11.0,0,0,,,,,,
2015,6,27,6,US,667,N826AW,DTW,PHX,1145,1145.0,0.0,13.0,1158.0,247.0,239.0,215.0,1671,1233.0,11.0,1252,1244.0,-8.0,0,0,,,,,,
2015,8,30,7,DL,2451,N982AT,MEM,ATL,1442,1440.0,-2.0,12.0,1452.0,87.0,72.0,53.0,332,1645.0,7.0,1709,1652.0,-17.0,0,0,,,,,,
2015,2,4,3,DL,1687,N938DN,MSP,SAN,920,1017.0,57.0,17.0,1034.0,249.0,216.0,196.0,1532,1150.0,3.0,1129,1153.0,24.0,0,0,,0.0,0.0,24.0,0.0,0.0
2015,5,12,2,WN,3650,N8616C,ALB,TPA,730,726.0,-4.0,10.0,736.0,185.0,172.0,157.0,1130,1013.0,5.0,1035,1018.0,-17.0,0,0,,,,,,
2015,2,26,4,WN,4835,N731SA,SNA,HOU,1255,1340.0,45.0,8.0,1348.0,175.0,167.0,153.0,1357,1821.0,6.0,1750,1827.0,37.0,0,0,,0.0,0.0,0.0,37.0,0.0
2015,11,14,6,DL,2171,N3771K,LAX,MIA,1150,1148.0,-2.0,17.0,1205.0,287.0,289.0,260.0,2342,1925.0,12.0,1937,1937.0,0.0,0,0,,,,,,
2015,7,22,3,UA,330,N837UA,BWI,SFO,605,601.0,-4.0,13.0,614.0,355.0,350.0,331.0,2457,845.0,6.0,900,851.0,-9.0,0,0,,,,,,
2015,1,29,4,F9,429,N902FR,ATL,DEN,859,856.0,-3.0,11.0,907.0,207.0,209.0,193.0,1199,1020.0,5.0,1026,1025.0,-1.0,0,0,,,,,,
2015,5,17,7,EV,5932,N14916,CAK,ORD,1727,1744.0,17.0,13.0,1757.0,88.0,78.0,57.0,343,1754.0,8.0,1755,1802.0,7.0,0,0,,,,,,
2015,12,2,3,EV,6049,N24103,EWR,PWM,1748,,,,,77.0,,,284,,,1905,,,0,1,C,,,,,
2015,11,17,2,WN,1442,N550WN,ONT,PHX,1550,1606.0,16.0,8.0,1614.0,70.0,67.0,52.0,325,1806.0,7.0,1800,1813.0,13.0,0,0,,,,,,
2015,1,15,4,HA,265,N475HA,OGG,HNL,1900,1903.0,3.0,7.0,1910.0,35.0,36.0,22.0,100,1932.0,7.0,1935,1939.0,4.0,0,0,,,,,,
2015,4,24,5,WN,224,N480WN,LAX,SLC,1825,1839.0,14.0,8.0,1847.0,100.0,100.0,84.0,590,2111.0,8.0,2105,2119.0,14.0,0,0,,,,,,
2015,4,2,4,OO,4675,N821SK,SLC,STL,1957,2014.0,17.0,31.0,2045.0,169.0,162.0,119.0,1156,2344.0,12.0,2346,2356.0,10.0,0,0,,,,,,
2015,8,8,6,OO,6221,N962SW,ORD,LEX,2101,2100.0,-1.0,21.0,2121.0,76.0,72.0,47.0,323,2308.0,4.0,2317,2312.0,-5.0,0,0,,,,,,
2015,3,29,7,US,640,N564UW,PHX,LAX,2010,2151.0,101.0,13.0,2204.0,94.0,93.0,57.0,370,2301.0,23.0,2144,2324.0,100.0,0,0,,0.0,0.0,0.0,0.0,100.0
2015,8,26,3,NK,456,N611NK,ORD,FLL,710,707.0,-3.0,13.0,720.0,170.0,176.0,153.0,1182,1053.0,10.0,1100,1103.0,3.0,0,0,,,,,,
2015,6,29,1,UA,1251,N67846,BOS,ORD,827,848.0,21.0,15.0,903.0,162.0,151.0,127.0,867,1010.0,9.0,1009,1019.0,10.0,0,0,,,,,,
2015,8,10,1,AA,835,N183UW,MSP,CLT,515,515.0,0.0,13.0,528.0,149.0,148.0,127.0,930,835.0,8.0,844,843.0,-1.0,0,0,,,,,,
2015,10,11,7,EV,4998,N600QX,12953,11066,1333,1327.0,-6.0,11.0,1338.0,117.0,84.0,69.0,479,1447.0,4.0,1530,1451.0,-39.0,0,0,,,,,,
2015,1,19,1,MQ,3475,N620MQ,CID,ORD,1305,1256.0,-9.0,11.0,1307.0,65.0,67.0,46.0,196,1353.0,10.0,1410,1403.0,-7.0,0,0,,,,,,
2015,3,23,1,DL,2018,N699DL,ATL,MCO,855,852.0,-3.0,17.0,909.0,88.0,87.0,61.0,404,1010.0,9.0,1023,1019.0,-4.0,0,0,,,,,,
2015,4,7,2,DL,732,N618DL,JAX,ATL,720,715.0,-5.0,16.0,731.0,81.0,76.0,54.0,270,825.0,6.0,841,831.0,-10.0,0,0,,,,,,
2015,7,8,3,HA,466,N581HA,PPG,HNL,2320,40.0,80.0,6.0,46.0,320.0,328.0,315.0,2599,701.0,7.0,540,708.0,88.0,0,0,,0.0,0.0,88.0,0.0,0.0
2015,11,17,2,EV,3269,N16183,IAH,SHV,1750,,,,,63.0,,,192,,,1853,,,0,1,B,,,,,
2015,11,9,1,DL,2179,N322US,SLC,SMF,2200,2156.0,-4.0,20.0,2216.0,110.0,113.0,84.0,532,2240.0,9.0,2250,2249.0,-1.0,0,0,,,,,,
2015,10,25,7,MQ,3241,N640MQ,13930,13367,1656,1651.0,-5.0,22.0,1713.0,60.0,51.0,25.0,139,1738.0,4.0,1756,1742.0,-14.0,0,0,,,,,,
2015,6,24,3,WN,1257,N7725A,DCA,HOU,1150,1149.0,-1.0,16.0,1205.0,195.0,186.0,165.0,1218,1350.0,5.0,1405,1355.0,-10.0,0,0,,,,,,
2015,11,16,1,WN,2493,N8664J,MSY,LAS,1425,1424.0,-1.0,10.0,1434.0,240.0,248.0,233.0,1500,1627.0,5.0,1625,1632.0,7.0,0,0,,,,,,
2015,10,11,7,OO,4769,N8923A,14869,15376,845,840.0,-5.0,12.0,852.0,115.0,107.0,91.0,601,923.0,4.0,940,927.0,-13.0,0,0,,,,,,
2015,5,21,4,WN,823,N724SW,ATL,LAX,1535,1535.0,0.0,15.0,1550.0,300.0,279.0,259.0,1947,1709.0,5.0,1735,1714.0,-21.0,0,0,,,,,,
2015,7,30,4,DL,201,N717JL,ATL,IAD,727,726.0,-1.0,22.0,748.0,100.0,103.0,76.0,534,904.0,5.0,907,909.0,2.0,0,0,,,,,,
2015,11,22,7,WN,2276,N8639B,PHX,SNA,2050,2049.0,-1.0,11.0,2100.0,75.0,73.0,54.0,338,2054.0,8.0,2105,2102.0,-3.0,0,0,,,,,,
2015,5,31,7,WN,683,N420WN,CMH,STL,2025,2042.0,17.0,7.0,2049.0,85.0,71.0,60.0,409,2049.0,4.0,2050,2053.0,3.0,0,0,,,,,,
2015,3,6,5,AA,1094,N3JGAA,SEA,DFW,559,553.0,-6.0,12.0,605.0,231.0,212.0,196.0,1660,1121.0,4.0,1150,1125.0,-25.0,0,0,,,,,,
2015,7,8,3,MQ,3418,N935MQ,DFW,GJT,1830,1916.0,46.0,15.0,1931.0,139.0,133.0,116.0,773,2027.0,2.0,1949,2029.0,40.0,0,0,,0.0,0.0,0.0,38.0,2.0
2015,2,3,2,EV,5968,N31131,DEN,ELP,817,815.0,-2.0,12.0,827.0,111.0,101.0,84.0,563,951.0,5.0,1008,956.0,-12.0,0,0,,,,,,
2015,2,2,1,MQ,3269,N535MQ,ORD,BNA,845,,,,,88.0,,,409,,,1013,,,0,1,B,,,,,
2015,1,22,4,MQ,3404,N819MQ,TYR,DFW,1048,1124.0,36.0,12.0,1136.0,47.0,48.0,25.0,102,1201.0,11.0,1135,1212.0,37.0,0,0,,1.0,0.0,0.0,36.0,0.0
2015,9,30,3,AA,564,,SLC,PHX,1055,,,,,92.0,,,507,,,1127,,,0,1,A,,,,,
2015,1,8,4,MQ,3033,N679MQ,ORD,SGF,1900,,,,,95.0,,,438,,,2035,,,0,1,C,,,,,
2015,1,22,4,WN,608,N396SW,JAX,ATL,1850,1841.0,-9.0,30.0,1911.0,70.0,90.0,47.0,270,1958.0,13.0,2000,2011.0,11.0,0,0,,,,,,
2015,2,22,7,OO,6331,N498CA,CID,ORD,1553,1605.0,12.0,9.0,1614.0,71.0,59.0,36.0,196,1650.0,14.0,1704,1704.0,0.0,0,0,,,,,,
2015,10,4,7,EV,2705,N903EV,11298,12945,1035,1033.0,-2.0,24.0,1057.0,133.0,130.0,104.0,785,1341.0,2.0,1348,1343.0,-5.0,0,0,,,,,,
2015,3,11,3,F9,212,N210FR,AUS,ATL,1045,1346.0,181.0,12.0,1358.0,125.0,128.0,106.0,813,1644.0,10.0,1350,1654.0,184.0,0,0,,3.0,0.0,0.0,181.0,0.0
2015,7,13,1,MQ,3553,N642MQ,ORD,FNT,2143,2342.0,119.0,,,66.0,,,223,,,2349,,,0,1,B,,,,,
2015,11,17,2,OO,4469,N606SK,SJC,SLC,1822,1814.0,-8.0,9.0,1823.0,108.0,98.0,82.0,584,2045.0,7.0,2110,2052.0,-18.0,0,0,,,,,,
2015,3,7,6,EV,5951,N11164,DEN,MSN,1000,1015.0,15.0,12.0,1027.0,130.0,122.0,102.0,826,1309.0,8.0,1310,1317.0,7.0,0,0,,,,,,
2015,4,8,3,MQ,3618,N692MQ,MLI,ORD,655,654.0,-1.0,25.0,719.0,60.0,74.0,38.0,139,757.0,11.0,755,808.0,13.0,0,0,,,,,,
2015,7,11,6,UA,1817,N33203,LAX,ORD,829,912.0,43.0,16.0,928.0,252.0,233.0,205.0,1744,1453.0,12.0,1441,1505.0,24.0,0,0,,0.0,0.0,24.0,0.0,0.0
2015,2,16,1,WN,888,N756SA,BUR,OAK,710,706.0,-4.0,10.0,716.0,80.0,66.0,51.0,325,807.0,5.0,830,812.0,-18.0,0,0,,,,,,
2015,2,4,3,UA,1206,N29717,SNA,EWR,701,710.0,9.0,9.0,719.0,318.0,311.0,291.0,2434,1510.0,11.0,1519,1521.0,2.0,0,0,,,,,,
2015,1,11,7,MQ,2929,N612MQ,RST,ORD,1710,,,,,80.0,,,268,,,1830,,,0,1,C,,,,,
2015,7,17,5,WN,3331,N411WN,OMA,MDW,1015,1014.0,-1.0,14.0,1028.0,85.0,85.0,67.0,423,1135.0,4.0,1140,1139.0,-1.0,0,0,,,,,,
2015,7,15,3,EV,4113,N14974,EWR,DTW,1826,,,,,121.0,,,488,,,2027,,,0,1,C,,,,,
2015,9,23,3,UA,317,N467UA,SAN,SFO,1326,1322.0,-4.0,10.0,1332.0,94.0,93.0,71.0,447,1443.0,12.0,1500,1455.0,-5.0,0,0,,,,,,
2015,3,29,7,B6,1401,N558JB,JFK,FLL,1301,1302.0,1.0,14.0,1316.0,190.0,153.0,135.0,1069,1531.0,4.0,1611,1535.0,-36.0,0,0,,,,,,
2015,1,9,5,US,2028,N703UW,RIC,CLT,1935,1949.0,14.0,16.0,2005.0,74.0,80.0,59.0,257,2104.0,5.0,2049,2109.0,20.0,0,0,,6.0,0.0,0.0,14.0,0.0
2015,8,20,4,AA,1907,N805AW,DCA,CLT,1159,1158.0,-1.0,18.0,1216.0,82.0,80.0,53.0,331,1309.0,9.0,1321,1318.0,-3.0,0,0,,,,,,
2015,6,30,2,UA,1925,N77525,FLL,DEN,1554,1605.0,11.0,,,257.0,,,1703,,,1811,,,0,1,A,,,,,
2015,2,4,3,EV,4176,N14972,CRP,IAH,1258,1243.0,-15.0,11.0,1254.0,62.0,58.0,41.0,201,1335.0,6.0,1400,1341.0,-19.0,0,0,,,,,,
2015,2,15,7,WN,2073,N949WN,ATL,LGA,1030,,,,,130.0,,,762,,,1240,,,0,1,B,,,,,
2015,6,28,7,UA,500,N474UA,IND,SFO,805,757.0,-8.0,11.0,808.0,288.0,256.0,241.0,1943,909.0,4.0,953,913.0,-40.0,0,0,,,,,,
2015,9,30,3,WN,2965,N8655D,MSY,MCO,1025,1023.0,-2.0,7.0,1030.0,100.0,89.0,75.0,551,1245.0,7.0,1305,1252.0,-13.0,0,0,,,,,,
2015,3,4,3,EV,4122,N12172,EWR,SDF,1555,,,,,144.0,,,642,,,1819,,,0,1,C,,,,,
